英文标准词	采用中文	译名状态	依据	定位	编辑说明
Pellet-Filled Cannister Round	霰弹	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
VXII Auto-GuideSys Targeting Shell	VXII 自动制导瞄准弹药	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Scatter (shotgun ammunition)	散射弹药	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Avachrun Forgeshot	阿瓦赫鲁斯铸击弹	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Biologis Impacter N-MF-76	生物冲击者 N-MF-76	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Biologis Impacter X76	生物冲击者 X76	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Cryptclearer	墓穴清除者	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Executioner rounds	处刑者弹	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Ferromag	铁磁弹药	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Illuminator Flare Round	照明信号弹	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Nethreun Penetrator	内特雷恩穿透弹药	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Wyrmsbreath	龙息弹药	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Xenopurge	异形净化弹药	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Grenade launcher	榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Cadian pattern grenade launcher	卡迪亚型榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Funeral Ball	葬礼之球	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Gorge Pattern Grenade Launcher	峡谷型榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Mezoa Grenade Launcher	梅佐亚榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
SLHG Pattern Assault Ram	SLHG 型突击破门锤	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Subjugator Pattern Grenade Launcher	压制者型榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Voss Pattern Grenade Launcher	沃斯型榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Assault Grenade Launcher	突击榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Astartes Grenade Launcher	阿斯塔特榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Auto-Launcher	自动发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Auxiliary Grenade Launcher	辅助榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Balistus Grenade Launcher	巴利斯图斯榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Blackstar Cluster Launcher	黑星集群发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Disposable Grenade Launcher	一次性榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Fragstorm Grenade Launcher	破片风暴榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Grenade Discharger	掷弹筒	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Grenade Harness	背带式榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Grenadier Gauntlet	掷弹臂铠	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Ironclad Assault Launcher	铁甲突击发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Krakstorm Grenade Launcher	穿甲风暴榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Ravenwing Grenade Launcher	鸦翼榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Stormfrag Auto-Launcher	风暴破片自动发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Tauros Grenade Launcher	金牛座榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Vratine Grenade Launcher	弗拉廷榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Phantasm Grenade Launcher	幻影榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Horrorfex	恐惧榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Terrorfex	恐怖榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Torment Grenade Launcher	折磨榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Pack Grenade Launcher	背包榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Swooping Hawk grenade pack	翔鹰榴弹背包	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Cthonian Beserk Mole Grenade Launcher	深岩狂战士鼹鼠榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Exo-Armour Grenade Launcher	外骨骼装甲榴弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Stikkbomb Chukka	棍子炸弹发射器	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Pulse Submunitions Rifle	脉冲子母弹步枪	暂定·官方待核	所给英文底稿	篇1221	按英文语境沿现稿或修正；官方对应待核。
Vengeance Grenade Launcher	复仇榴弹发射器	暂定·官方待核	所给英文底稿	篇1223	按英文语境沿现稿或修正；官方对应待核。
Grimskull (Ork Warboss)	恐颅	暂定·官方待核	所给英文底稿	篇1223	按英文语境沿现稿或修正；官方对应待核。
Wrist-Mounted Grenade Launcher	腕戴式榴弹发射器	暂定·官方待核	所给英文底稿	篇1224	按英文语境沿现稿或修正；官方对应待核。
Thermogenic Combi-Fist	热能复合拳	暂定·官方待核	所给英文底稿	篇1224	按英文语境沿现稿或修正；官方对应待核。
Grenade Harness Launcher	背带式榴弹发射器	暂定·官方待核	所给英文底稿	篇1225	按英文语境沿现稿或修正；官方对应待核。
Cthonian Beserks	深岩狂战士	官方已核对	GW-09；GW-10 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF第27页；篇1221	主审直接核读官方中英文同名单位；武器复合全名仅参考词根，不扩为全称认证。
Einhyr Hearthguard	断角炉卫	官方已核对	GW-09；GW-10 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF第27页；篇1221	主审直接核读官方中英文同名单位；武器复合全名仅参考词根，不扩为全称认证。
