英文标准词	采用中文	译名状态	依据	定位	编辑说明
Fulmentarus Squad	辉脊小队	暂定·官方待核	所给英文底稿	A0436-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tyrannic War Veteran	泰伦战争老兵	暂定·官方待核	所给英文底稿	A0440-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Combat Doctrine	作战理论	暂定·官方待核	所给英文底稿	A0440-B0016	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nemesis Destroyer	复仇女神毁灭者	暂定·官方待核	所给英文底稿	A0441-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Divine Splendour	神圣壮丽号	暂定·官方待核	所给英文底稿	A0443-B0062	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Righteous Fury	正义之怒号	暂定·官方待核	所给英文底稿	A0443-B0064	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sword of Truth	真理之剑号	暂定·官方待核	所给英文底稿	A0443-B0066	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eternal Faith	永恒信仰号	暂定·官方待核	所给英文底稿	A0443-B0068	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hermes	赫尔墨斯号	暂定·官方待核	所给英文底稿	A0443-B0070	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hero of Sabatine	萨巴蒂尼英雄号	暂定·官方待核	所给英文底稿	A0443-B0072	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Borsellius	博尔塞利乌斯	暂定·官方待核	所给英文底稿	A0443-B0075	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cymar Xydias	赛玛尔·泽迪亚斯	暂定·官方待核	所给英文底稿	A0443-B0076	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ridian Artemanis	瑞迪安·阿尔特马尼斯	暂定·官方待核	所给英文底稿	A0443-B0078	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Titus Valens	泰图斯·瓦伦斯	暂定·官方待核	所给英文底稿	A0443-B0080	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daceus	达修斯	暂定·官方待核	所给英文底稿	A0443-B0082	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Memnon	门农	暂定·官方待核	所给英文底稿	A0443-B0084	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gaius Aquilius	盖乌斯·阿奎留斯	暂定·官方待核	所给英文底稿	A0443-B0086	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kandred	康莱德	暂定·官方待核	所给英文底稿	A0443-B0092	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Atramo	阿特拉莫	暂定·官方待核	所给英文底稿	A0443-B0094	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argan	阿尔甘	暂定·官方待核	所给英文底稿	A0443-B0096	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jerimias	杰瑞米亚斯	暂定·官方待核	所给英文底稿	A0443-B0098	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Thaniel Ectros	塔尼尔·埃克特罗斯	暂定·官方待核	所给英文底稿	A0443-B0100	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Titus Constantine	泰图斯·康斯坦丁	暂定·官方待核	所给英文底稿	A0443-B0102	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Malgar Irongrasp	马尔加·铁握	暂定·官方待核	所给英文底稿	A0443-B0104	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Arias	阿里亚斯	暂定·官方待核	所给英文底稿	A0443-B0106	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cossos	科索斯	暂定·官方待核	所给英文底稿	A0443-B0108	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lertes	勒特斯	暂定·官方待核	所给英文底稿	A0443-B0110	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Probis	普罗比斯	暂定·官方待核	所给英文底稿	A0443-B0112	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tiberian	提贝里安	暂定·官方待核	所给英文底稿	A0443-B0114	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cadras	卡德拉斯	暂定·官方待核	所给英文底稿	A0443-B0116	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Yria Massacre	伊里亚大屠杀	暂定·官方待核	所给英文底稿	A0444-B0053	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argent Guide	银白指引	暂定·官方待核	所给英文底稿	A0444-B0104	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Silverstrike	银色打击	暂定·官方待核	所给英文底稿	A0444-B0106	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argent Hammer	银白之锤号	暂定·官方待核	所给英文底稿	A0444-B0111	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Manifest Destiny	天定命运号	暂定·官方待核	所给英文底稿	A0444-B0113	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Quicksilver	快银号	暂定·官方待核	所给英文底稿	A0444-B0117	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dread Argent	恐惧白银号	暂定·官方待核	所给英文底稿	A0444-B0119	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Spear of Destiny	命运之矛号	暂定·官方待核	所给英文底稿	A0444-B0121	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Seer's Steed	预言者之骑号	暂定·官方待核	所给英文底稿	A0444-B0123	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argentius	阿根提乌斯	暂定·官方待核	所给英文底稿	A0444-B0127	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vashiro	瓦西罗	暂定·官方待核	所给英文底稿	A0444-B0130	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Thule	图勒	暂定·官方待核	所给英文底稿	A0444-B0132	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Andus	安杜斯	暂定·官方待核	所给英文底稿	A0444-B0133	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bhehan	贝汉	暂定·官方待核	所给英文底稿	A0444-B0134	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Brand	布兰德	暂定·官方待核	所给英文底稿	A0444-B0136	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rennin Tri'el	雷宁·特里尔	暂定·官方待核	所给英文底稿	A0444-B0138	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rhondus	朗多斯	暂定·官方待核	所给英文底稿	A0444-B0140	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aharan	阿哈兰	暂定·官方待核	所给英文底稿	A0444-B0142	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Malus	马吕斯	暂定·官方待核	所给英文底稿	A0444-B0147	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Armorium	军械库	暂定·官方待核	所给英文底稿	A0444-B0151	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nodens	诺登斯	暂定·官方待核	所给英文底稿	A0444-B0152	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kuruk	库鲁克	暂定·官方待核	所给英文底稿	A0444-B0156	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Theoderyk	狄奥德里克	暂定·官方待核	所给英文底稿	A0444-B0158	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rikolux	里科勒克斯	暂定·官方待核	所给英文底稿	A0444-B0160	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Zilaris	齐拉里斯	暂定·官方待核	所给英文底稿	A0444-B0162	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kerelan	克勒兰	暂定·官方待核	所给英文底稿	A0444-B0166	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Djul	朱尔	暂定·官方待核	所给英文底稿	A0444-B0167	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vrakos	维拉科斯	暂定·官方待核	所给英文底稿	A0444-B0169	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ma’lok	玛'洛克	暂定·官方待核	所给英文底稿	A0444-B0171	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dastillus	达斯蒂鲁斯	暂定·官方待核	所给英文底稿	A0444-B0172	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ko	科	暂定·官方待核	所给英文底稿	A0444-B0173	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Asterios	阿斯特瑞奥斯	暂定·官方待核	所给英文底稿	A0444-B0174	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bastev Tor’ra	巴斯捷夫·托尔'拉	暂定·官方待核	所给英文底稿	A0444-B0175	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tek	特克	暂定·官方待核	所给英文底稿	A0444-B0177	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vra’del	弗拉'德尔	暂定·官方待核	所给英文底稿	A0444-B0179	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eddan Bourne	埃德·伯恩	暂定·官方待核	所给英文底稿	A0444-B0182	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argentus	阿根图斯	暂定·官方待核	所给英文底稿	A0444-B0184	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Redemptor Dreadnought Lazarius	救赎者无畏机甲拉扎琉斯	暂定·官方待核	所给英文底稿	A0444-B0185	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Venerable Dreadnought Alenso	神圣无畏机甲阿伦索	暂定·官方待核	所给英文底稿	A0444-B0186	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daerys Arrun	戴里斯·阿伦	暂定·官方待核	所给英文底稿	A0444-B0188	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Matteus	马特斯	暂定·官方待核	所给英文底稿	A0444-B0190	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Porteus	波蒂厄斯	暂定·官方待核	所给英文底稿	A0444-B0192	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Braxus	布拉克索斯	暂定·官方待核	所给英文底稿	A0444-B0195	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
K'la	凯'拉	暂定·官方待核	所给英文底稿	A0444-B0197	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Artum	阿图姆	暂定·官方待核	所给英文底稿	A0444-B0199	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Assault Captain Kyaerus	突击连长凯亚鲁斯	暂定·官方待核	所给英文底稿	A0444-B0203	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
(former) Captain Keile Meyoran	（前）凯勒·梅约兰连长	暂定·官方待核	所给英文底稿	A0444-B0205	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
(former) Captain Andreas Kulle	（前）安德烈亚斯·库勒连长	暂定·官方待核	所给英文底稿	A0444-B0207	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gilaes Ur'ten	吉拉斯·乌尔滕	暂定·官方待核	所给英文底稿	A0444-B0209	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Reuben	鲁本	暂定·官方待核	所给英文底稿	A0444-B0211	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jalonis	贾洛尼斯	暂定·官方待核	所给英文底稿	A0444-B0213	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tikaye	提卡耶	暂定·官方待核	所给英文底稿	A0444-B0215	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Wulfric	伍尔弗里克	暂定·官方待核	所给英文底稿	A0444-B0217	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dreadnought Diomedes	无畏机甲狄俄墨得斯	暂定·官方待核	所给英文底稿	A0444-B0219	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Siege Captain Rasheke Daviks	攻城连长拉希克·戴维克斯	暂定·官方待核	所给英文底稿	A0444-B0221	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Scout Captain Attellus	侦察连长阿泰卢斯	暂定·官方待核	所给英文底稿	A0444-B0224	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Scout Sergeant Kyaerus	侦察军士凯亚鲁斯	暂定·官方待核	所给英文底稿	A0444-B0227	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Volker Straub	沃尔克·斯特劳布	暂定·官方待核	所给英文底稿	A0444-B0229	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ignatius	伊格纳修斯	暂定·官方待核	所给英文底稿	A0444-B0231	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Berem	贝雷姆	暂定·官方待核	所给英文底稿	A0444-B0233	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alkon	阿尔康	暂定·官方待核	所给英文底稿	A0444-B0236	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sinopa	西诺珀	暂定·官方待核	所给英文底稿	A0444-B0238	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Solkun	索尔昆	暂定·官方待核	所给英文底稿	A0444-B0239	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Golrath Stern	戈拉斯·斯特恩	暂定·官方待核	所给英文底稿	A0444-B0240	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Varlen	瓦伦	暂定·官方待核	所给英文底稿	A0444-B0243	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Blood Star Campaign	血星战役	暂定·官方待核	所给英文底稿	A0445-B0012	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dark Crusade	黑暗远征	暂定·官方待核	所给英文底稿	A0445-B0014	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Varagol	兄弟连长瓦拉戈尔	暂定·官方待核	所给英文底稿	A0445-B0016	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vermillion	维米里恩	暂定·官方待核	所给英文底稿	A0445-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Battle of Sagan's Moon	萨根之月之战	暂定·官方待核	所给英文底稿	A0446-B0027	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Virtus Perdurat	持久勇气号	暂定·官方待核	所给英文底稿	A0446-B0042	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Polaris Rising	北极星升号	暂定·官方待核	所给英文底稿	A0446-B0044	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Haran Stark	哈兰·斯塔克	暂定·官方待核	所给英文底稿	A0446-B0047	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mathias Dee	马蒂亚斯·迪	暂定·官方待核	所给英文底稿	A0446-B0049	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Narthaniel	纳萨尼尔	暂定·官方待核	所给英文底稿	A0446-B0051	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tarnus Vale	塔尔努斯·维尔	暂定·官方待核	所给英文底稿	A0446-B0053	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aviddan Tagas	阿维丹·塔加斯	暂定·官方待核	所给英文底稿	A0446-B0055	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Veteran Brother Landgrave	老兵兄弟兰德格雷夫	暂定·官方待核	所给英文底稿	A0446-B0058	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Veteran Sgt Revok	老兵军士雷沃克	暂定·官方待核	所给英文底稿	A0446-B0060	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Malsan	马尔桑	暂定·官方待核	所给英文底稿	A0446-B0062	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dravholt	德拉夫霍尔特	暂定·官方待核	所给英文底稿	A0446-B0064	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ortrun	奥尔特伦	暂定·官方待核	所给英文底稿	A0446-B0066	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kor'var Campaign	科尔'瓦尔战役	暂定·官方待核	所给英文底稿	A0447-B0087	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Second Battle of Sagan	第二次萨根之战	暂定·官方待核	所给英文底稿	A0447-B0090	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Inexorable Fury	无情愤怒号	暂定·官方待核	所给英文底稿	A0447-B0119	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Liberator	解放者号	暂定·官方待核	所给英文底稿	A0447-B0121	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Novum in Honourum	荣誉新星号	暂定·官方待核	所给英文底稿	A0447-B0123	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ceaseless Vigilance	无间警戒号	暂定·官方待核	所给英文底稿	A0447-B0125	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Corvo's Hammer	科沃之锤号	暂定·官方待核	所给英文底稿	A0447-B0127	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Spear of the Void	虚空之矛号	暂定·官方待核	所给英文底稿	A0447-B0129	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gaius Hadraichus	盖乌斯·哈德拉伊库斯	暂定·官方待核	所给英文底稿	A0447-B0139	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bardan Dovaro	巴丹·多瓦罗	暂定·官方待核	所给英文底稿	A0447-B0141	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mordecai Blaylock	莫迪凯·布莱洛克	暂定·官方待核	所给英文底稿	A0447-B0143	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gilad Nerva	吉拉德·涅尔瓦	暂定·官方待核	所给英文底稿	A0447-B0145	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Halvros	哈尔夫罗斯	暂定·官方待核	所给英文底稿	A0447-B0147	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lyonus	莱昂纳斯	暂定·官方待核	所给英文底稿	A0447-B0149	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lyonne	莱昂恩	暂定·官方待核	所给英文底稿	A0447-B0151	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aethorian	埃索瑞恩	暂定·官方待核	所给英文底稿	A0447-B0153	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lobos	洛波斯	暂定·官方待核	所给英文底稿	A0447-B0155	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ishmayn	伊斯曼	暂定·官方待核	所给英文底稿	A0447-B0157	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vortes	沃特斯	暂定·官方待核	所给英文底稿	A0447-B0159	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alathresis	阿拉瑟瑞斯	暂定·官方待核	所给英文底稿	A0447-B0161	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Astopites	阿斯托派	暂定·官方待核	所给英文底稿	A0447-B0163	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Edermo	埃德莫	暂定·官方待核	所给英文底稿	A0447-B0165	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Phedarus	费达罗斯	暂定·官方待核	所给英文底稿	A0447-B0167	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Galius	盖利乌斯	暂定·官方待核	所给英文底稿	A0447-B0169	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Haevron	海夫隆	暂定·官方待核	所给英文底稿	A0447-B0171	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rextrus	雷克斯楚斯	暂定·官方待核	所给英文底稿	A0447-B0173	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Stentor Pranus	斯坦托·普拉纳斯	暂定·官方待核	所给英文底稿	A0447-B0175	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Decebal	德切巴尔	暂定·官方待核	所给英文底稿	A0447-B0177	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Herulian	赫鲁里安	暂定·官方待核	所给英文底稿	A0447-B0179	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lyone	莱昂	暂定·官方待核	所给英文底稿	A0447-B0181	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mallas Bomont	马拉斯·博蒙特	暂定·官方待核	所给英文底稿	A0447-B0183	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hancarn	汉卡恩	暂定·官方待核	所给英文底稿	A0447-B0189	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Maldinus	马尔丁努斯	暂定·官方待核	所给英文底稿	A0447-B0191	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Balus Karath	巴卢斯·卡拉特	暂定·官方待核	所给英文底稿	A0447-B0193	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Armour of Phourion	福里昂之甲	暂定·官方待核	所给英文底稿	A0448-B0037	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gauntlet of the Imperium	帝国臂铠	暂定·官方待核	所给英文底稿	A0448-B0038	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Muruk's Wrath	姆洛克之怒	暂定·官方待核	所给英文底稿	A0448-B0039	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Primarch's Codex	原体圣典	暂定·官方待核	所给英文底稿	A0448-B0040	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bulwark	壁垒号	暂定·官方待核	所给英文底稿	A0448-B0042	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eternal Watchman	永恒守望者号	暂定·官方待核	所给英文底稿	A0448-B0044	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dark Sentry	黑暗哨兵号	暂定·官方待核	所给英文底稿	A0448-B0046	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Night Guard	午夜守卫号	暂定·官方待核	所给英文底稿	A0448-B0048	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Twilight Sentinel	黄昏哨兵号	暂定·官方待核	所给英文底稿	A0448-B0050	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bizarme	比扎姆号	暂定·官方待核	所给英文底稿	A0448-B0052	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Fauchard	战镰号	暂定·官方待核	所给英文底稿	A0448-B0054	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Glaive	长刀号	暂定·官方待核	所给英文底稿	A0448-B0056	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
