英文标准词	采用中文	译名状态	依据	定位	编辑说明
Plasma Obliterator	等离子湮灭者	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Accelerator	等离子加速炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma-caster	等离子发射器	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Blaster	等离子爆破枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Burner	等离子燃烧枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Phased-Plasma Fusil	相位等离子轻步枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Executioner Cannon	行刑者加农炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Hellex Plasma Mortar	赫莱克斯等离子臼炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Hellfire Plasma Cannonade	狱火等离子大炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Omega Plasma Array	欧米伽等离子阵列	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Ectoplasma Cannon	次元等离子炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Rifle	等离子步枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Tau Plasma Cannon	钛族等离子炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Bomb	等离子炸弹	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Etacarn Plasma Gun	埃特卡恩等离子枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Etacarn Plasma Beamer	埃特卡恩等离子光束枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Thamyris Taskforce	塔米里斯特遣队	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Asandre	阿桑德雷	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Jollus Marquette	乔卢斯·马奎特	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Clovis Munitorum	克洛维斯军械机构	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Aryon	阿瑞昂	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Gantic Pattern Plasma Gun	甘提克型等离子枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Magnacore Pattern	巨核型	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Meritates Uprising	梅里塔特斯叛乱	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Meritech Clans	梅里泰克氏族	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Nihilus Pattern Plasma Gun	虚无型等离子枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Plasma Carbine	等离子卡宾枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Quinspirus Pattern	昆斯皮鲁斯型	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Ragefire Pattern	怒火型	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Sequana	赛奎安娜	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Ryza Hellshot Plasma Blaster	瑞扎地狱射击等离子爆破枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Belisarius Pattern	贝利萨留斯型	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Barrage Plasma Gun	弹幕等离子枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Plasma Repeater	等离子连射枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Phased Plasma Rifle	相位等离子步枪	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Selvanus Binary	塞尔瓦努斯双星	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Cerix Magnus	塞里克斯·马格努斯	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Ebon Guard	乌木守卫	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Praetor Armour	执政官装甲	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Fearsome Light of Faith	信仰威光	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Lamentation of Heretics	异端哀号	暂定·官方待核	所给英文底稿	篇1294	按英文语境沿现稿或修正；官方对应待核。
Assault Plasma Incinerator	突击等离子焚化枪	暂定·官方待核	所给英文底稿	篇1295	按英文语境沿现稿或修正；官方对应待核。
Heavy Plasma Incinerator	重型等离子焚化枪	暂定·官方待核	所给英文底稿	篇1295	按英文语境沿现稿或修正；官方对应待核。
Macro Plasma Incinerator	巨型等离子焚化炮	暂定·官方待核	所给英文底稿	篇1295	按英文语境沿现稿或修正；官方对应待核。
Helicon Pattern	赫利孔型	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Barrage Plasma Pistol	弹幕等离子手枪	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Kronos Mk.III Plasma Pistol	科罗努斯 Mk.III 等离子手枪	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Sunwrath Pattern	日火型	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Valthek-II	瓦尔特克 II 型	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Etacarn Plasma Pistol	埃特卡恩等离子手枪	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Viktor Hark	维克托·哈克	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Shiv	希夫	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Fusil Actinaeus	阿克缇纳厄斯枪	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Sorrowsong	悲歌	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Erika Luminas	埃里卡·卢米纳斯	暂定·官方待核	所给英文底稿	篇1299	按英文语境沿现稿或修正；官方对应待核。
Crimson Guard (Lathe Worlds)	绯红守卫	暂定·官方待核	所给英文底稿	篇1294 B0175—0176	机械修会地方部队；与225篇同名星际战士战团深红守卫分开。
