英文标准词	采用中文	译名状态	依据	定位	编辑说明
Khârn the Betrayer	背叛者卡恩	官方已核对	GW-09；GW-10	GW-09 第39页；GW-10 第38页	510 简称 Khârn 卡恩；与原稿一致
Sanctus Reach	圣图斯疆域	暂定·官方待核	所给英文底稿与全书统一决定	512/53	原稿圣图斯星区，Reach 不自动等同 Sector
Absolom Reach	阿布索伦疆域	暂定·官方待核	所给英文底稿与全书统一决定	512/55	原稿阿布索伦星区
Fury (daemon)	狂怒魔	暂定·官方待核	所给英文底稿与全书统一决定	512/145	原稿愤怒；恶魔种类
Daemon Brutes	恶魔蛮兽	暂定·官方待核	所给英文底稿与全书统一决定	512/148	原稿恶魔暴君
Inevitable City	必然之城	暂定·官方待核	所给英文底稿与全书统一决定	511/7	沿用原稿
Drach’nyen	德拉科尼恩	暂定·官方待核	所给英文底稿与全书统一决定	512/13	沿用原稿
M’Kachen	马’卡辰	暂定·官方待核	所给英文底稿与全书统一决定	512/192	沿用原稿
Scabeiathrax	斯卡贝亚撒拉克斯	暂定·官方待核	所给英文底稿与全书统一决定	512/199	沿用原稿
Seven Pale Spinners	七位苍白纺织者	暂定·官方待核	所给英文底稿与全书统一决定	512/238	原稿七苍白纺织者
M’kar the Reborn	重生者姆’卡尔	暂定·官方待核	所给英文底稿与全书统一决定	512/235	沿用原稿
Dhar’leth	达拉’利斯	暂定·官方待核	所给英文底稿与全书统一决定	513/9	沿用原稿
Bubonicus	布波尼库斯	暂定·官方待核	所给英文底稿与全书统一决定	513/33	沿用原稿
Tallomin	塔洛明	暂定·官方待核	所给英文底稿与全书统一决定	513/53	沿用原稿
Hellforged Sword	狱铸之剑	暂定·官方待核	所给英文底稿与全书统一决定	513/19	沿用原稿
The Eight Hosts	八大天军	暂定·官方待核	所给英文底稿与全书统一决定	514/14	专门分级名称沿原稿，不同于一般host大军
Exalted Bloodthirster	神尊嗜血狂魔	暂定·官方待核	所给英文底稿与全书统一决定	514/20	沿用原稿，未据其他恶魔Exalted直接类推改称至尊
Bloodthirsters of Insensate Rage	狂暴愤怒嗜血狂魔	暂定·官方待核	所给英文底稿与全书统一决定	514/26	沿用原稿
Bloodthirsters of Unfettered Fury	无拘愤怒嗜血狂魔	暂定·官方待核	所给英文底稿与全书统一决定	514/30	沿用原稿
Wrath of Khorne Bloodthirsters	恐虐之怒嗜血狂魔	暂定·官方待核	所给英文底稿与全书统一决定	514/22	沿用原稿
Bane (World Eaters Chaos Lord)	贝恩	暂定·官方待核	所给英文底稿与全书统一决定	514/78	原稿吞世者之灾误拆人名
Masque of the Silent Shroud	寂静寿衣假面剧团	暂定·官方待核	所给英文底稿与全书统一决定	514/44	原稿寂静寿衣假面舞会
Cruor Praetoria	残酷者卫队	暂定·官方待核	所给英文底稿与全书统一决定	514/48	沿原稿专名暂定，未获官译
Arch Heretic	大异端	暂定·官方待核	所给英文底稿与全书统一决定	515/12	领袖职称，原极端异端
Iconarch	圣像执掌者	暂定·官方待核	所给英文底稿与全书统一决定	516/30	原稿雕像崇拜者
Mindwitch	心灵巫师	暂定·官方待核	所给英文底稿与全书统一决定	516/28	沿用原稿
Blessed Blades	受祝之刃	暂定·官方待核	所给英文底稿与全书统一决定	516/32	沿用原稿
Cult Devotees	教派虔信者	暂定·官方待核	所给英文底稿与全书统一决定	516/44	原稿教派崇拜者
Bone-brand	骸骨烙印	暂定·官方待核	所给英文底稿与全书统一决定	516/11	沿用原稿
Dark Commune	黑暗传教团	官方已核对	GW-09；GW-10	GW-09/GW-10 均第15页	原稿黑暗公社
Accursed Cultists	受诅教徒	官方已核对	GW-09；GW-10	GW-09/GW-10 均第15页	原稿诅咒邪教徒
Jakhals	裂伤者	官方已核对	GW-09；GW-10	GW-09 第39页；GW-10 第38页	沿用原稿，现获官方核对
Delphos	德尔弗斯	暂定·官方待核	所给英文底稿与全书统一决定	517/5	蛇之结社神庙别称；沿原稿
Seytan	塞坦	暂定·官方待核	所给英文底稿与全书统一决定	517/16	沿原稿
Dark Mechanicum	黑暗机械教	暂定·官方待核	所给英文底稿与全书统一决定	518/3	与 Dark Mechanicus 为原文明确组织别称，不能泛用于忠诚机械修会
New Mechanicum	新机械教	暂定·官方待核	所给英文底稿与全书统一决定	518/3	黑暗机械教自称
True Mechanicum	真机械教	暂定·官方待核	所给英文底稿与全书统一决定	518/3	黑暗机械教自称
Dark Machina Opus	黑暗机械之作徽记	暂定·官方待核	所给英文底稿与全书统一决定	518/7	Machina Opus 沿核心机械之作
Anima Mori	死亡之魂	暂定·官方待核	所给英文底稿与全书统一决定	518/39	沿用原稿
Kaban Machine	卡班机械	暂定·官方待核	所给英文底稿与全书统一决定	518/39	沿用原稿
Heretek Savant	技术异端博学者	暂定·官方待核	所给英文底稿与全书统一决定	518/52	原稿技术异端仆人
Biologis Diabolicus	恶魔生物贤者	暂定·官方待核	所给英文底稿与全书统一决定	518/120	原稿恶魔生物；原文明确技术异端生物贤者
Kelbor-Hal	凯尔博·哈尔	暂定·官方待核	所给英文底稿与全书统一决定	518/26、79	沿本篇既有点号音译
Xana II	夏娜二号	暂定·官方待核	所给英文底稿与全书统一决定	518/30、117	沿本稿夏娜
Magos Caine	贤者凯恩	暂定·官方待核	所给英文底稿与全书统一决定	518/1	人物；区别灵族神祇Khaine
Five-Fold Path	五重道途	暂定·官方待核	所给英文底稿与全书统一决定	518/1	沿原稿
Defiler	污染者	官方已核对	GW-09；GW-10	均第15页	518原稿亵渎者；仅指混沌载具单位，不把一般despoiler或亵渎动作混同。
Lingua Diabolis	恶魔之语	暂定·官方待核	所给英文底稿与全书统一决定	519/2	沿原稿，Scrapcode别名
Scrapcode	废码	暂定·官方待核	所给英文底稿与全书统一决定	519/2、15	可指亚空间病毒，亦可指普通冗余数据，须按语境区分
crystalflex flask	曲晶瓶	暂定·官方待核	所给英文底稿与全书统一决定	519/7	沿原稿
The Scourged	天灾	暂定·官方待核	所给英文底稿与全书统一决定	508/131；520/58	沿较早508原稿；520鞭挞者为旧异译，暂无官译
Oracles of Change	变革神谕	暂定·官方待核	所给英文底稿与全书统一决定	508/130；520/60	沿较早508原稿，520万变神谕为旧异译
The Consortium	共同体	暂定·官方待核	所给英文底稿与全书统一决定	509/91；520/99	沿较早509原稿；520联合体为异译
Phoenix Conclave	凤凰秘会	暂定·官方待核	所给英文底稿与全书统一决定	509/92；520/95	沿较早509原稿
The Redacted	抹除者	暂定·官方待核	所给英文底稿与全书统一决定	520/154	原稿编辑者误译受事
Sortiarius	索提尔瑞斯	暂定·官方待核	所给英文底稿与全书统一决定	520/29	沿原稿，待后续专篇统一
Medrengard	梅林德加德	暂定·官方待核	所给英文底稿与全书统一决定	520/37	沿原稿
Munificence	慷慨星	暂定·官方待核	所给英文底稿与全书统一决定	520/31	沿原稿
Lord Regent (Kossolax)	摄政领主	暂定·官方待核	所给英文底稿与全书统一决定	520/108	本句为人物职衔
On the Boil: Realms of Chaos Slaves to Darkness	《沸腾之际：混沌领域——黑暗之奴》	暂定·官方待核	所给英文底稿与全书统一决定	520/171	文章名暂定，原稿语序错误
Haarken Worldclaimer	夺星者哈尔肯	官方已核对	GW-09；GW-10	均第15页	520原稿夺世者哈肯
Cypher	塞弗	官方已核对	GW-09；GW-10	均第15页	520原稿赛弗
Lord Invocatus	因维卡图斯尊主	官方已核对	GW-09；GW-10	GW-09 第39页；GW-10 第38页	简称Invocatus依词根因维卡图斯
Heretic Astartes	阿斯塔特叛军	官方词根参考·整名待核	GW-09；GW-10	均第15页 Heretic Astartes Daemon Prince	官译整名阿斯塔特叛军恶魔亲王；本项为其中词根，不声称独立词条认证。
Cyclothrathe	赛克洛特拉特	暂定·官方待核	所给英文底稿与全书统一决定	521/6	与518原稿Cyclotrathe异拼同指此铸造世界，沿较早音译
Dark Compliance	黑暗平定	暂定·官方待核	所给英文底稿与全书统一决定	521/6	沿原稿
Carrion Realms	腐尸领域	暂定·官方待核	所给英文底稿与全书统一决定	523/2	各个割据封地的总称，非统一国家
Colchisian Satrapy	科尔基斯辖区	暂定·官方待核	所给英文底稿与全书统一决定	525/2	沿标题统一，不在正文改行省
Milhand	米尔汉德	暂定·官方待核	所给英文底稿与全书统一决定	525/5	沿原稿
Long War	万古长战	暂定·官方待核	所给英文底稿与全书统一决定	526	主审已定，通用长时间战争另按句译
Aspiring Champion	野心勇士	暂定·官方待核	所给英文底稿与全书统一决定	527/11	暂定；原稿野心冠军
Contekar	肯特卡	暂定·官方待核	所给英文底稿与全书统一决定	527/38	沿原稿
Indurate	坚固者	暂定·官方待核	所给英文底稿与全书统一决定	527/45	沿原稿专名
Saturnine Armour	土星型护甲	暂定·官方待核	所给英文底稿与全书统一决定	527/45	沿原稿，补型号关系
Phraetus Anointed	弗拉图斯受膏者	暂定·官方待核	所给英文底稿与全书统一决定	527/67	沿原稿
Huscarls (Red Corsairs)	侍卫	暂定·官方待核	所给英文底稿与全书统一决定	527/70	红海盗终结者部队，沿本段原稿；不同军团同名护卫另按语境
Scarab Occult Terminators	圣甲虫终结者	官方已核对	GW-09；GW-10	GW-09 第36页；GW-10 第35页	按同名单位核实；名称与本稿旧译不同者保留原文对照。
Tzaangor Enlightened	奸角兽开悟者	官方已核对	GW-09；GW-10	GW-09 第36页；GW-10 第35页	按同名单位核实；名称与本稿旧译不同者保留原文对照。
Exalted Sorcerer	高阶巫师	官方已核对	GW-09；GW-10	GW-09 第36页；GW-10 第35页	按同名单位核实；名称与本稿旧译不同者保留原文对照。
World Eaters Lord on Juggernaut	骑铁甲兽的领主	官方已核对	GW-09；GW-10	GW-09 第39页；GW-10 第38页	英文单位整名含World Eaters，中文在吞世者圣典栏中简称；词根Juggernaut铁甲兽。
Juggernaut	铁甲兽	官方词根参考·整名待核	GW-09；GW-10	GW-09 第39页；GW-10 第38页 World Eaters Lord on Juggernaut	主审认可词根；原稿钢牛。完整单位名骑铁甲兽的领主有直接官译。
Nurgle’s Rot	纳垢之腐	暂定·官方待核	所给英文底稿与全书统一决定	528/20	沿原稿疾病名
Destroyer Plague	毁灭者瘟疫	暂定·官方待核	所给英文底稿与全书统一决定	528/20	沿原稿疾病名
Mace of Contagion	传染之锤	暂定·官方待核	所给英文底稿与全书统一决定	528/35	原稿传染之杖；武器形制修正
Bile Flamer	胆汁喷射器	暂定·官方待核	所给英文底稿与全书统一决定	528/26	沿原稿
Blight Grenade	枯萎手榴弹	暂定·官方待核	所给英文底稿与全书统一决定	528/27	沿原稿
Blight Launcher	枯萎发射器	暂定·官方待核	所给英文底稿与全书统一决定	528/28	沿原稿
Bubotic Axe	疫病之斧	暂定·官方待核	所给英文底稿与全书统一决定	528/31	沿原稿
Flail of Corruption	腐蚀链枷	暂定·官方待核	所给英文底稿与全书统一决定	528/32	沿原稿
Great Plague Cleaver	大瘟疫屠刀	暂定·官方待核	所给英文底稿与全书统一决定	528/33	沿原稿
Plague Belcher	瘟疫发射器	暂定·官方待核	所给英文底稿与全书统一决定	528/37	沿原稿，与Plague Spewer区分
Plague Spewer	瘟疫喷射器	暂定·官方待核	所给英文底稿与全书统一决定	528/39	沿原稿
Jihar the Lacerator	撕裂者吉哈尔	暂定·官方待核	所给英文底稿与全书统一决定	509/149；529/25	沿较早509原稿，529扎哈尔为异译
Incarnadine Host	血色大军	暂定·官方待核	所给英文底稿与全书统一决定	529/34	大型战帮；原稿血色之主
Mirrorhost	镜像大军	暂定·官方待核	所给英文底稿与全书统一决定	529/41	战帮；原稿镜之主
Transcendent Spectacle	超凡奇观	暂定·官方待核	所给英文底稿与全书统一决定	509/99；529/49	沿较早509原稿，529超越景象为异译
Palatine Aquilla	帝国天鹰	暂定·官方待核	所给英文底稿与全书统一决定	529/67	沿原稿暂定；原文拼写保留，帝皇个人徽记
Selenar	赛琳娜基因教派	暂定·官方待核	所给英文底稿与全书统一决定	529/69	沿本篇原稿；源文亦有Selenite形容词
Cleansing of Laeran	莱兰清洗	暂定·官方待核	所给英文底稿与全书统一决定	529/80、86	原稿刺人清洗；Laer种族莱尔，Laeran地名词根
The Blight (Emperor’s Children)	枯萎病	暂定·官方待核	所给英文底稿与全书统一决定	529/69	帝皇之子基因灾疫，不泛化为所有Blight
House Loculus	洛库卢斯家族	暂定·官方待核	所给英文底稿与全书统一决定	529/58	沿用原稿
Komarg	科马格	暂定·官方待核	所给英文底稿与全书统一决定	529/58	沿用原稿
Pale Stars	苍白群星	暂定·官方待核	所给英文底稿与全书统一决定	529/108	复数地区名；原稿苍白星
The Cacophony of Extremis Six	埃克斯特里米斯六号喧嚣事件	暂定·官方待核	所给英文底稿与全书统一决定	529/138	原稿极端六杂音；专名暂定
Doom Siren	末日鸣笛器	暂定·官方待核	所给英文底稿与全书统一决定	529/175	音波扬声器，原稿末日塞壬
Blastmaster	爆裂大师	暂定·官方待核	所给英文底稿与全书统一决定	529/175	沿原稿武器名，未获官译
Sardar	萨达尔	暂定·官方待核	所给英文底稿与全书统一决定	529/167	军衔沿原稿
Brotherhood of the Phoenix	凤凰兄弟会	暂定·官方待核	所给英文底稿与全书统一决定	529/164	战士结社，区别凤凰秘会
The Perfect Fortress	完美堡垒	暂定·官方待核	所给英文底稿与全书统一决定	529/102	沿原稿
Iydris	伊德瑞斯	暂定·官方待核	所给英文底稿与全书统一决定	529/102	沿原稿
Catallus Rift	卡塔鲁斯裂隙	暂定·官方待核	所给英文底稿与全书统一决定	529/102	沿原稿
Canticle City	颂歌城	暂定·官方待核	所给英文底稿与全书统一决定	529/115	沿原稿
Harmony	和谐星	暂定·官方待核	所给英文底稿与全书统一决定	529/115	沿原稿恶魔世界名
Maleum	玛勒姆	暂定·官方待核	所给英文底稿与全书统一决定	529/115	主审沿554统一；本处为要塞名，不据同名擅自与其他实体合并
Lunar Class Cruiser	月球级巡洋舰	暂定·官方待核	所给英文底稿与全书统一决定	529/249	Lunar沿核心词根，Cruiser仍巡洋舰，不等同核心Lunar Class Battleship
Ancient of Rites	仪典古贤者	暂定·官方待核	所给英文底稿与全书统一决定	529/290	瑞拉诺职衔；原古贤者漏仪典
Lord Emissary	使节领主	暂定·官方待核	所给英文底稿与全书统一决定	529/309	原稿使徒领主
Sonic Dreadnought	音波无畏	暂定·官方待核	所给英文底稿与全书统一决定	509/75；529/329	沿较早509原稿
Saul Tarvitz	索尔·塔维兹	暂定·官方待核	所给英文底稿与全书统一决定	529/100、282	沿原稿
Rylanor	瑞拉诺	暂定·官方待核	所给英文底稿与全书统一决定	529/290	沿原稿
Telemachon Lyras	泰雷玛克昂·莱拉斯	暂定·官方待核	所给英文底稿与全书统一决定	529/305	沿原稿
Lord Exultant	极乐领主	官方已核对	GW-09；GW-10	均第21页	原稿欢欣领主
Lord Kakophonist	噪音领主	官方已核对	GW-09；GW-10	均第21页	沿原稿
Flawless Blades	无暇剑魔	官方已核对	GW-09；GW-10	均第21页	原稿无瑕/无暇之刃
Tormentors (Emperor’s Children unit)	施虐者	官方已核对	GW-09；GW-10	均第21页	原稿折磨者；与同名战团Tormentors折磨者区分
Infractors	破戒者	官方已核对	GW-09；GW-10	均第21页	原稿侵犯者
Phoenix Wardens	凤凰守护者	暂定·官方待核	所给英文底稿与全书统一决定	530/5	沿原稿，复数精锐群体
Phoenix Power Spear	凤凰动力长矛	暂定·官方待核	所给英文底稿与全书统一决定	530/9	原文说明实为动力长戟，专名沿稿
Cyrius	西里乌斯	暂定·官方待核	所给英文底稿与全书统一决定	529/268；531/18	沿较早529，531原赛瑞乌斯
Novaetor	新星	暂定·官方待核	所给英文底稿与全书统一决定	532/9	军官称号沿原稿，待核
Sundered Star	割裂之星	暂定·官方待核	所给英文底稿与全书统一决定	532/9	标志名沿原稿
Rypax	瑞帕克斯	暂定·官方待核	所给英文底稿与全书统一决定	509/121；533/4	沿较早509；533萊帕斯为异译
Perdus Region	佩尔杜斯地区	暂定·官方待核	所给英文底稿与全书统一决定	530/11	原稿星区，Region不等同正式Sector
Auro Plateau	奥罗高原	暂定·官方待核	所给英文底稿与全书统一决定	534/50	沿原稿
Sek-Amrak	萨克-阿姆瑞克	暂定·官方待核	所给英文底稿与全书统一决定	534/50	沿原稿，音译待核
Black Oculus	黑暗之眼	暂定·官方待核	所给英文底稿与全书统一决定	534/87	沿本处原稿，797/1099有黑色之眼、黑眼异译
Cursus of Alganar	阿尔加纳尔驰道	暂定·官方待核	所给英文底稿与全书统一决定	534/87；797/111	534/1099旧译诅咒混淆cursus/curse；沿797原有译名
Gorgon Bar	戈尔贡防线	暂定·官方待核	所给英文底稿与全书统一决定	534/91	原稿戈尔贡障碍；军事防线名暂定
Corpse Grinders (Iron Warriors sobriquet)	尸体研磨者	暂定·官方待核	所给英文底稿与全书统一决定	534/63	军团绰号，区别Corpse Grinder Cult
Sak’trada Deeps Campaign	萨克’特拉达深渊战役	暂定·官方待核	所给英文底稿与全书统一决定	534/67	沿原稿
Steelstone Keep Rebellion	铁石堡叛乱	暂定·官方待核	所给英文底稿与全书统一决定	534/148	keep为堡垒，不是记录
Line Company	战列连	暂定·官方待核	所给英文底稿与全书统一决定	534/164	原线连，战术单位
Armour Century	装甲百人队	暂定·官方待核	所给英文底稿与全书统一决定	534/164	沿原稿，单位名不表示恰有一百辆载具
Dominators (Iron Warriors)	统御者	暂定·官方待核	所给英文底稿与全书统一决定	534/164	Tyranthikos的非正式称呼，沿原稿
Warp-Mason	亚空间石匠	暂定·官方待核	所给英文底稿与全书统一决定	534/110	沿原稿
The Newborn	新生者	暂定·官方待核	所给英文底稿与全书统一决定	534/298	原新生，为人物称号
Albric Crucible	阿尔布里克熔炉	暂定·官方待核	所给英文底稿与全书统一决定	534/323	原智慧熔炉，Albric暂作专名音译
Crusader Host	远征代表	暂定·官方待核	所给英文底稿与全书统一决定	534/273	沿原译，明确组织名
The Slaughterman	屠夫	暂定·官方待核	所给英文底稿与全书统一决定	534/300	沿原稿；conductor具体职务待核
Omphalos Daemonium	翁法洛斯恶魔	暂定·官方待核	所给英文底稿与全书统一决定	534/300	原标点翁法洛斯·恶魔不必要；专名待核
Tamunash	塔蒙纳什号	暂定·官方待核	所给英文底稿与全书统一决定	534/239	沿原稿，War Barque舰种官译待核
Tyranthikos	提兰提科斯卫队	暂定·官方待核	所给英文底稿与全书统一决定	527/6；534/164；536	沿全书251等现稿；本处原僭主不作为统一采用译名；Dominators另译统御者
Ramaghan Savasdus	拉马汉·萨瓦斯达斯	暂定·官方待核	所给英文底稿与全书统一决定	537/109	Savasdus随本篇萨瓦斯达斯之刃统一，原萨瓦斯都
Gendor Skraivok	詹多·斯卡莱沃克	暂定·官方待核	所给英文底稿与全书统一决定	537/82	沿本篇完整姓名统一，原斯凯拉沃克等异译
Zso Sahaal	索尔·萨哈尔	暂定·官方待核	所给英文底稿与全书统一决定	537/93	沿原稿
Corona Nox	夜之王冠	暂定·官方待核	所给英文底稿与全书统一决定	537/95	沿原稿
M’Shen	穆’沈	暂定·官方待核	所给英文底稿与全书统一决定	537/104	沿原稿，原英文M'Shen
Decimus (Night Lords)	德西莫斯	暂定·官方待核	所给英文底稿与全书统一决定	537/97	沿原稿，与Decimus Felix不同人物
Corinthe System	科林斯星系	暂定·官方待核	所给英文底稿与全书统一决定	537/107	沿原稿
Nightfall	夜幕降临号	暂定·官方待核	所给英文底稿与全书统一决定	537/82	沿本篇原稿
The Winnowing	筛除行动	暂定·官方待核	所给英文底稿与全书统一决定	537/123	原吹拂之风，winnowing含筛除义，暂定
Carinae Retribution	船底座惩戒	暂定·官方待核	所给英文底稿与全书统一决定	537/126	原船底座报复，表示联合惩戒行动
Sable Brothers	玄黑兄弟	暂定·官方待核	所给英文底稿与全书统一决定	537/239	原剑刃兄弟，混淆sable/sabre；暂定
Kyroptera	夜蝠议会	暂定·官方待核	所给英文底稿与全书统一决定	537/188	沿原稿
Night Haunter’s Curse	午夜幽魂的诅咒	暂定·官方待核	所给英文底稿与全书统一决定	537/256	沿原稿，源文能力名
Talos Valcoran	塔洛斯·瓦尔科兰	暂定·官方待核	所给英文底稿与全书统一决定	537/342	沿原稿
Terrorclaw	恐怖利爪号	暂定·官方待核	所给英文底稿与全书统一决定	537/281	沿原稿
Raldoron	拉多隆	暂定·官方待核	所给英文底稿与全书统一决定	537/86	沿核心188
Talledus War	塔勒都斯战争	暂定·官方待核	所给英文底稿与全书统一决定	534/139；537/179	随已有统一，原塔勒杜斯之战
Headsman (Night Lords)	处刑者	暂定·官方待核	所给英文底稿与全书统一决定	538/10	沿原稿，恐怖小队指挥职衔
Ba’ar Zul’s Cleavers	巴’尔·祖尔的劈斩者	暂定·官方待核	所给英文底稿与全书统一决定	540/30	原砍刀，按战帮成员名暂定
Scalpers of Skalathrax	斯卡拉特拉克斯剥头皮者	暂定·官方待核	所给英文底稿与全书统一决定	540/49	原贩子误取scalper转售者义
Wrathful Dead	愤怒亡者	暂定·官方待核	所给英文底稿与全书统一决定	540/55	原愤怒死亡，dead为死者
Numen Gun Clans	努曼枪炮氏族	暂定·官方待核	所给英文底稿与全书统一决定	540/79	沿原稿完整专名，不套Numen守护神普通概念
Legio Audax	莽勇军团	暂定·官方待核	所给英文底稿与全书统一决定	540/79	沿原稿
Gahlan Surlak	加兰·苏拉克	暂定·官方待核	所给英文底稿与全书统一决定	540/101	沿本处译名统一
aggression engines	攻击性强化装置	暂定·官方待核	所给英文底稿与全书统一决定	540/105	原侵略引擎，强调增强攻击冲动的植入装置
Sanctum Imperialis	帝国圣所	暂定·官方待核	所给英文底稿与全书统一决定	540/159	原帝国圣地，需主审统一其与Imperial Sanctum等别名
Ghenna Massacre	根纳大屠杀	暂定·官方待核	所给英文底稿与全书统一决定	540/105	沿原稿；本段时间线矛盾另注
Devourers (World Eaters)	吞噬者	暂定·官方待核	所给英文底稿与全书统一决定	540/271	安格隆十二名亲卫，勿与World Eaters混译
Fleet Quartus	第四舰队	暂定·官方待核	所给英文底稿与全书统一决定	65/16；540/253；836	沿65现稿，540原舰队基地误译
Malakbael	马拉克巴力	暂定·官方待核	所给英文底稿与全书统一决定	540/253	沿本处较早原稿，后文马拉贝尔/马拉克贝尔异译待主审统一
Legio Thanataris	死神军团	暂定·官方待核	所给英文底稿与全书统一决定	540/205	沿原稿，泰坦军团
Kossolax	科索拉克斯	暂定·官方待核	所给英文底稿与全书统一决定	540/235	沿本篇主要原译，科索拉克丝统一
Berzerker-Surgeon	狂战士军医	暂定·官方待核	所给英文底稿与全书统一决定	540/279	沿原稿
Nagrakali	纳格拉卡利语	暂定·官方待核	所给英文底稿与全书统一决定	540/330	沿原稿
Master Shellsmith	弹药铁匠大师	暂定·官方待核	所给英文底稿与全书统一决定	540/392	沿原稿，吞世者首席科技战士的特殊称谓
Jareg	耶利哥	暂定·官方待核	所给英文底稿与全书统一决定	540/392	沿原稿，人名对应待核
Sages of Slaughter	屠杀圣者	暂定·官方待核	所给英文底稿与全书统一决定	540/336	沿原稿
Autek Mor	奥特克·莫尔	暂定·官方待核	所给英文底稿与全书统一决定	540/341	沿核心188
Macer Varren	马塞尔·瓦伦	暂定·官方待核	所给英文底稿与全书统一决定	540/417	沿核心183
Zhufor	朱佛尔	暂定·官方待核	所给英文底稿与全书统一决定	540/430	随510穿刺者朱佛尔姓名词根统一
Angron	安格隆	官方已核对	GW-09；GW-10	GW09第39页/GW10第38页	同名人物直接对应
Eightbound	八缚者	官方已核对	GW-09；GW-10	GW09第39页/GW10第38页	完整单位直接对应
Exalted Eightbound	高阶八缚者	官方已核对	GW-09；GW-10	GW09第39页/GW10第38页	完整单位直接对应
Goremongers	洒血狂	官方中文参考·对应待核	GW09；https://mfm.warhammer-community.com/en/world-eaters	GW09第39页；官方英文MFM网页检索	旧GW10不含此名；未将依名称语境匹配冒充旧PDF双语直接证据。原撒血者。
Slaughterbound	缚魔战狂	官方中文参考·对应待核	GW09；https://mfm.warhammer-community.com/en/world-eaters	GW09第39页；官方英文MFM网页检索	旧GW10不含此名；未将依名称语境匹配冒充旧PDF双语直接证据。原杀缚者。
Blood Bonded	血契者	暂定·官方待核	所给英文底稿与全书统一决定	541/11	原血契，为红手军官称号，区别Blood Pact
Red Hunters (World Eaters pilots)	红猎手	暂定·官方待核	所给英文底稿与全书统一决定	544/2	沿原稿，与225同名战团红色猎手分义
Phosphex Weapon	磷化武器	暂定·官方待核	所给英文底稿与全书统一决定	541/11；1178标题	沿本书既有专名，非把武器当磷化工艺
The Unbroken (Death Guard)	不破者	暂定·官方待核	所给英文底稿与全书统一决定	545/66	沿原稿，死亡守卫自称
Dusk Raiders	黄昏突袭者	暂定·官方待核	所给英文底稿与全书统一决定	545/56	沿原稿
Destroyer Hive	毁灭者蜂巢	暂定·官方待核	所给英文底稿与全书统一决定	545/87	沿毁灭者瘟疫术语；原毁灭巢穴
Dark Glass	黑暗琉璃	暂定·官方待核	所给英文底稿与全书统一决定	545/84	沿原稿，装置专名
Terminus Est	终焉号	暂定·官方待核	所给英文底稿与全书统一决定	545/235	原东部终点号，Est不按east解；暂定待官方
Mia Donna Mori	我的女士莫里号	暂定·官方待核	所给英文底稿与全书统一决定	545/235	暂沿原稿，外语短语释义待核
Unchanged (Death Guard recruits)	未变者	暂定·官方待核	所给英文底稿与全书统一决定	545/203	与9凡人仆役同名分义，指未充分疫变的新星际战士
Mantles of Corruption	腐化职分	暂定·官方待核	所给英文底稿与全书统一决定	545/215	原腐败职责，统称特定专长道路
Sanguous Flux	血涌症	暂定·官方待核	所给英文底稿与全书统一决定	545/250	原血液流动，具体持续出血症状病名暂定
Crawling Pustulance	蠕行脓疱	暂定·官方待核	所给英文底稿与全书统一决定	545/257	原龟裂脓疱误读crawling
Droning	嗡鸣	暂定·官方待核	所给英文底稿与全书统一决定	545/253	寄生虫名，原嗡嗡
Vectorium	传疫群	暂定·官方待核	所给英文底稿与全书统一决定	545/262	战帮单位专称，原载体
Maladictum	恶言	暂定·官方待核	所给英文底稿与全书统一决定	545/238	沿原稿，死亡守卫败血大队下辖单位
Sepsis Cohort	败血大队	暂定·官方待核	所给英文底稿与全书统一决定	545/238	沿原稿
Colony (Death Guard organisation)	菌落	暂定·官方待核	所给英文底稿与全书统一决定	545/238	沿原稿，部队组织专称，不与普通生物菌落混为一条
Black Manse	黑宅	暂定·官方待核	所给英文底稿与全书统一决定	545/201	沿原稿，莫塔里安要塞
Manreaper	收割者	暂定·官方待核	所给英文底稿与全书统一决定	547/10	沿原稿，死亡寿衣动力镰刀类别
Silence (Mortarion’s weapon)	寂静	暂定·官方待核	所给英文底稿与全书统一决定	545/269；547/16	武器专名，原547缄默；与同形其他术语分开
Endurance (Death Guard flagship)	忍耐号	暂定·官方待核	所给英文底稿与全书统一决定	547/16	沿原稿舰名，区别23同形技能
Battle of Iota Horologii	时钟座约塔之战	暂定·官方待核	所给英文底稿与全书统一决定	545/104；547/14	原时钟座九号/约塔·霍罗洛吉；星名译法暂定，Iota为希腊字母
Death Cloud Projector	死亡云雾投射器	暂定·官方待核	所给英文底稿与全书统一决定	546/8	沿原稿
Cullegene gas	基因崩溃毒气	暂定·官方待核	所给英文底稿与全书统一决定	546/8	沿原稿，毒剂专名待核
Vastogox virus	瓦斯托戈克斯病毒	暂定·官方待核	所给英文底稿与全书统一决定	546/8	沿原稿
Poison-master	毒药大师	暂定·官方待核	所给英文底稿与全书统一决定	548/12	沿原稿，毒杀者指挥官称谓
flesh-change	血肉异变	暂定·官方待核	所给英文底稿与全书统一决定	549/68	原血肉转变，指不可控退化突变
Fractal Blades	分形之刃	暂定·官方待核	所给英文底稿与全书统一决定	549/32	原分型之刃，fractal为分形
Kindled Spirits	燃魂者	暂定·官方待核	所给英文底稿与全书统一决定	549/36	原点燃精神，群体专名暂定
student-aspirant	学徒候选者	暂定·官方待核	所给英文底稿与全书统一决定	549/62	选拔训练阶段称呼
