英文标准词	采用中文	译名状态	依据	定位	编辑说明
Blood Eagles	血鹰	暂定·官方待核	所给英文底稿	A0225-B0137	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Krakens	鲜血海妖	暂定·官方待核	所给英文底稿	A0225-B0138	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Legion	圣血军团	暂定·官方待核	所给英文底稿	A0225-B0140	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Lords	圣血领主	暂定·官方待核	所给英文底稿	A0225-B0141	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Reavers	鲜血掠夺者	暂定·官方待核	所给英文底稿	A0225-B0144	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Sharks	血鲨	暂定·官方待核	所给英文底稿	A0225-B0147	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Swords	鲜血之剑	暂定·官方待核	所给英文底稿	A0225-B0149	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Templars	鲜血圣堂	暂定·官方待核	所给英文底稿	A0225-B0151	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Tigers	血虎	暂定·官方待核	所给英文底稿	A0225-B0152	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Vipers	鲜血蝰蛇	暂定·官方待核	所给英文底稿	A0225-B0153	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Wings	血翼	暂定·官方待核	所给英文底稿	A0225-B0155	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bone Knives	骨刀	暂定·官方待核	所给英文底稿	A0225-B0156	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brazen Annihilators	黄铜歼灭者	暂定·官方待核	所给英文底稿	A0225-B0158	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brazen Consuls	黄铜执政官	暂定·官方待核	所给英文底稿	A0225-B0162	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brazen Fists	黄铜之拳	暂定·官方待核	所给英文底稿	A0225-B0163	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brazen Minotaurs	黄铜米诺陶	暂定·官方待核	所给英文底稿	A0225-B0164	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brethren Esoteric	神秘同道	暂定·官方待核	所给英文底稿	A0225-B0166	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bringers of Judgement	审判使者	暂定·官方待核	所给英文底稿	A0225-B0168	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brotherhood of a Thousand	千军兄弟会	暂定·官方待核	所给英文底稿	A0225-B0169	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brotherhood of the Bear	战熊兄弟会	暂定·官方待核	所给英文底稿	A0225-B0170	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brothers of Jarad	雅拉德修士	暂定·官方待核	所给英文底稿	A0225-B0172	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brothers Penitent	忏悔修士	暂定·官方待核	所给英文底稿	A0241-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Burning Blood	燃烧之血	暂定·官方待核	所给英文底稿	A0225-B0176	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Carcharodons	噬人鲨	暂定·官方待核	所给英文底稿	A0225-B0178	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Carmine Blades	猩红之刃	暂定·官方待核	所给英文底稿	A0225-B0180	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Carnovora	噬肉者	暂定·官方待核	所给英文底稿	A0225-B0181	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Celebrants	司仪神父	暂定·官方待核	所给英文底稿	A0225-B0185	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Celestial Guard	天界守卫	暂定·官方待核	所给英文底稿	A0225-B0186	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Celestial Swords	天界之剑	暂定·官方待核	所给英文底稿	A0225-B0192	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Celestials	天神	暂定·官方待核	所给英文底稿	A0225-B0194	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cerulean Guard	蔚蓝守卫	暂定·官方待核	所给英文底稿	A0225-B0195	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Champions of Thanatos	死神冠军	暂定·官方待核	所给英文底稿	A0225-B0196	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Chevaliers de la Lumière	光明骑士	暂定·官方待核	所给英文底稿	A0225-B0199	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Claws of Ursus	熊爪	暂定·官方待核	所给英文底稿	A0225-B0200	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Colossi of Kronos	克洛诺斯巨像	暂定·官方待核	所给英文底稿	A0225-B0201	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Condemnors	谴责者	暂定·官方待核	所给英文底稿	A0225-B0202	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Consecrators	奉献者	暂定·官方待核	所给英文底稿	A0225-B0204	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Contenders	斗争者	暂定·官方待核	所给英文底稿	A0225-B0205	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Coruscators	闪耀者	暂定·官方待核	所给英文底稿	A0225-B0206	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cowled Wardens	罩袍监察者	暂定·官方待核	所给英文底稿	A0225-B0210	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Axes	深红之斧	暂定·官方待核	所给英文底稿	A0225-B0212	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Blades	深红之刃	暂定·官方待核	所给英文底稿	A0225-B0214	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Castellans	深红堡主	暂定·官方待核	所给英文底稿	A0225-B0216	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Consuls	深红执政官	暂定·官方待核	所给英文底稿	A0225-B0218	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Guard	深红守卫	暂定·官方待核	所给英文底稿	A0225-B0221	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Knights	深红骑士	暂定·官方待核	所给英文底稿	A0225-B0223	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Lament	深红哀悼	暂定·官方待核	所给英文底稿	A0225-B0224	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Minotaurs	深红米诺陶	暂定·官方待核	所给英文底稿	A0225-B0225	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Paladins	深红圣骑士	暂定·官方待核	所给英文底稿	A0225-B0226	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Raptors	深红猛禽	暂定·官方待核	所给英文底稿	A0225-B0227	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Scions	深红后裔	暂定·官方待核	所给英文底稿	A0225-B0228	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Scythes	深红之镰	暂定·官方待核	所给英文底稿	A0241-B0018	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Shades	深红阴影	暂定·官方待核	所给英文底稿	A0225-B0231	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Swords	深红之剑	暂定·官方待核	所给英文底稿	A0225-B0233	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Talons	深红之爪	暂定·官方待核	所给英文底稿	A0225-B0234	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Templars	深红圣堂	暂定·官方待核	所给英文底稿	A0225-B0235	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cruciform Sword	十字剑	暂定·官方待核	所给英文底稿	A0225-B0236	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cruor Blades	凝血之刃	暂定·官方待核	所给英文底稿	A0225-B0238	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crusaders	十字军	暂定·官方待核	所给英文底稿	A0225-B0239	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Crusaders	黑暗十字军	暂定·官方待核	所给英文底稿	A0225-B0243	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Eagles	黑暗天鹰	暂定·官方待核	所给英文底稿	A0225-B0245	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Hands	黑暗之手	暂定·官方待核	所给英文底稿	A0225-B0246	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Hunters	黑暗猎手	暂定·官方待核	所给英文底稿	A0225-B0248	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Sons	黑暗之子	暂定·官方待核	所给英文底稿	A0225-B0252	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Swords	黑暗之剑	暂定·官方待核	所给英文底稿	A0225-B0253	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Templars	黑暗圣堂	暂定·官方待核	所给英文底稿	A0225-B0254	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Darkspires	黑暗尖塔	暂定·官方待核	所给英文底稿	A0225-B0255	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Hawks	死鹰	暂定·官方待核	所给英文底稿	A0225-B0258	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Hunters	死亡猎手	暂定·官方待核	所给英文底稿	A0225-B0259	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Falcons	死亡猎鹰	暂定·官方待核	所给英文底稿	A0225-B0261	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Knights	死亡骑士	暂定·官方待核	所给英文底稿	A0225-B0262	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Strike	死亡打击	暂定·官方待核	所给英文底稿	A0225-B0266	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Deathdealers	死亡使者	暂定·官方待核	所给英文底稿	A0225-B0269	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Defenders Obscurus	缄默守卫者	暂定·官方待核	所给英文底稿	A0225-B0273	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Desert Lions	沙漠雄狮	暂定·官方待核	所给英文底稿	A0225-B0274	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Desolators	荒芜者	暂定·官方待核	所给英文底稿	A0225-B0275	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dictators	独裁者	暂定·官方待核	所给英文底稿	A0225-B0278	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Direglaives	恐怖长刀	暂定·官方待核	所给英文底稿	A0225-B0279	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Disciples of Blood	鲜血使徒	暂定·官方待核	所给英文底稿	A0225-B0281	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Disciples of Caliban	卡利班门徒	暂定·官方待核	所给英文底稿	A0225-B0283	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Doom Fists	末日之拳	暂定·官方待核	所给英文底稿	A0225-B0287	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Doom Griffons	末日狮鹫	暂定·官方待核	所给英文底稿	A0225-B0288	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Doom Legion	末日军团	暂定·官方待核	所给英文底稿	A0225-B0290	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Doom Warriors	末日勇士	暂定·官方待核	所给英文底稿	A0225-B0291	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Doomsayers	末日预言者	暂定·官方待核	所给英文底稿	A0225-B0292	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Draconis	天龙座	暂定·官方待核	所给英文底稿	A0225-B0293	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dragon Lords	龙之领主	暂定·官方待核	所给英文底稿	A0225-B0294	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dragonslayers	屠龙者	暂定·官方待核	所给英文底稿	A0225-B0297	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ebon Knights	黑檀骑士	暂定·官方待核	所给英文底稿	A0225-B0302	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emerald Snakes	翡翠之蛇	暂定·官方待核	所给英文底稿	A0225-B0303	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Blades	帝皇之刃	暂定·官方待核	所给英文底稿	A0225-B0304	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Claws	帝皇之爪	暂定·官方待核	所给英文底稿	A0225-B0305	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Hands	帝皇之手	暂定·官方待核	所给英文底稿	A0225-B0306	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Havoc	帝皇浩劫	暂定·官方待核	所给英文底稿	A0225-B0308	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Hawks	帝皇之鹰	暂定·官方待核	所给英文底稿	A0225-B0309	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Paladins	帝皇圣骑士	暂定·官方待核	所给英文底稿	A0225-B0310	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Pointy Sticks	帝皇尖棍	暂定·官方待核	所给英文底稿	A0225-B0311	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Scythes	帝皇镰刀	暂定·官方待核	所给英文底稿	A0225-B0312	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Shadows	帝皇之影	暂定·官方待核	所给英文底稿	A0225-B0313	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Shields	帝皇之盾	暂定·官方待核	所给英文底稿	A0225-B0314	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Storm	帝皇风暴	暂定·官方待核	所给英文底稿	A0225-B0317	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Swords	帝皇之剑	暂定·官方待核	所给英文底稿	A0225-B0320	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Warbringers	帝皇战争使者	暂定·官方待核	所给英文底稿	A0225-B0322	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Emperor's Wolves	帝皇之狼	暂定·官方待核	所给英文底稿	A0225-B0323	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Espandors	扩张者	暂定·官方待核	所给英文底稿	A0225-B0324	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Excruciators	施刑者	暂定·官方待核	所给英文底稿	A0225-B0327	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Excubants	警戒者	暂定·官方待核	所给英文底稿	A0225-B0328	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Execrators	咒诅者	暂定·官方待核	所给英文底稿	A0225-B0329	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Exemplars	模范者	暂定·官方待核	所给英文底稿	A0225-B0332	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Exsanguinators	放血者	暂定·官方待核	所给英文底稿	A0225-B0336	本范围对照英文后沿用或修订；未查得官方对应，暂定。
The Falcons	猎鹰	暂定·官方待核	所给英文底稿	A0225-B0337	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Falling Star	流星	暂定·官方待核	所给英文底稿	A0225-B0338	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Farstalkers	远潜者	暂定·官方待核	所给英文底稿	A0225-B0339	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fire Claws	火爪	暂定·官方待核	所给英文底稿	A0225-B0343	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fire Lords	火焰领主	暂定·官方待核	所给英文底稿	A0225-B0347	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Firebreathers	龙息	暂定·官方待核	所给英文底稿	A0225-B0348	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fists of Wrath	愤怒之拳	暂定·官方待核	所给英文底稿	A0225-B0350	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Flame Eagles	火焰天鹰	暂定·官方待核	所给英文底稿	A0225-B0352	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Flames of Aries	白羊座之火	暂定·官方待核	所给英文底稿	A0225-B0356	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Flesh Eaters	食肉者	暂定·官方待核	所给英文底稿	A0225-B0358	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Forlorn Sons	凄凉之子	暂定·官方待核	所给英文底稿	A0225-B0361	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Furor Marines	狂热战士	暂定·官方待核	所给英文底稿	A0225-B0364	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gilded Sons	镀金之子	暂定·官方待核	所给英文底稿	A0225-B0367	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Golden Blades	黄金之刃	暂定·官方待核	所给英文底稿	A0225-B0369	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Golden Gryphons	黄金狮鹫	暂定·官方待核	所给英文底稿	A0225-B0370	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Golden Halos	黄金光轮	暂定·官方待核	所给英文底稿	A0225-B0372	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Golden Paladins	黄金圣骑士	暂定·官方待核	所给英文底稿	A0225-B0373	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Golden Sons	黄金之子	暂定·官方待核	所给英文底稿	A0225-B0375	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gore Golems	凝血魔像	暂定·官方待核	所给英文底稿	A0225-B0376	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gorgons	戈尔贡	暂定·官方待核	所给英文底稿	A0225-B0377	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Grail Guard	圣杯守卫	暂定·官方待核	所给英文底稿	A0225-B0379	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Grey Giants	灰色巨人	暂定·官方待核	所给英文底稿	A0225-B0380	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Grief Bringers	悲痛使者	暂定·官方待核	所给英文底稿	A0225-B0383	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Griffon Lords	狮鹫领主	暂定·官方待核	所给英文底稿	A0225-B0384	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Griffons of Repentance	悔悟狮鹫	暂定·官方待核	所给英文底稿	A0225-B0385	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Guardians of Celeres	赛拉瑞斯守卫者	暂定·官方待核	所给英文底稿	A0225-B0386	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Guardians of the Covenant	圣约守卫者	暂定·官方待核	所给英文底稿	A0225-B0388	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Halo Dragons	光轮火龙	暂定·官方待核	所给英文底稿	A0225-B0391	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hammers of Dhrex	德雷克斯之锤	暂定·官方待核	所给英文底稿	A0225-B0392	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hammers of Dorn	多恩之锤	暂定·官方待核	所给英文底稿	A0225-B0394	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hammers of Retribution	报应之锤	暂定·官方待核	所给英文底稿	A0225-B0397	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Harbingers	凶兆	暂定·官方待核	所给英文底稿	A0225-B0398	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Harrowers	苦痛者	暂定·官方待核	所给英文底稿	A0225-B0399	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hawk Lords	雄鹰领主	暂定·官方待核	所给英文底稿	A0225-B0401	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Heralds of Ultramar	奥特拉玛先驱	暂定·官方待核	所给英文底稿	A0225-B0403	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Heralds of Vengeance	复仇先驱	暂定·官方待核	所给英文底稿	A0225-B0404	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Honoured Sons	荣誉之子	暂定·官方待核	所给英文底稿	A0225-B0405	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hound Skull	猎犬颅骨	暂定·官方待核	所给英文底稿	A0225-B0408	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hound Stalkers	猎犬追踪者	暂定·官方待核	所给英文底稿	A0225-B0409	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hounds of Demos	德莫斯猎犬	暂定·官方待核	所给英文底稿	A0225-B0410	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Howling Griffons	咆哮狮鹫	暂定·官方待核	所给英文底稿	A0229-B0093	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Howling Serpents	咆哮巨蛇	暂定·官方待核	所给英文底稿	A0225-B0413	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ice Bears	冰熊	暂定·官方待核	所给英文底稿	A0225-B0414	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Immortal Hearts	不朽之心	暂定·官方待核	所给英文底稿	A0225-B0417	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperators	统治者	暂定·官方待核	所给英文底稿	A0225-B0418	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Castellans	帝国堡主	暂定·官方待核	所给英文底稿	A0225-B0419	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Castilians	帝国卡斯蒂利亚	暂定·官方待核	所给英文底稿	A0225-B0420	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Hawks	帝国雄鹰	暂定·官方待核	所给英文底稿	A0225-B0425	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Paladins	帝国圣骑士	暂定·官方待核	所给英文底稿	A0225-B0426	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Scars	帝国伤疤	暂定·官方待核	所给英文底稿	A0225-B0427	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Stars	帝国之星	暂定·官方待核	所给英文底稿	A0225-B0428	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperial Talons	帝国之爪	暂定·官方待核	所给英文底稿	A0225-B0430	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Imperius Reavers	帝国掠夺者	暂定·官方待核	所给英文底稿	A0225-B0432	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Inculcators	教导者	暂定·官方待核	所给英文底稿	A0225-B0435	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ingeniators	发明者	暂定·官方待核	所给英文底稿	A0225-B0436	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Interceptors	拦截者	暂定·官方待核	所给英文底稿	A0225-B0437	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Invaders	侵略者	暂定·官方待核	所给英文底稿	A0225-B0439	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Inviolators	不可侵犯者	暂定·官方待核	所给英文底稿	A0225-B0440	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Angels	钢铁天使	暂定·官方待核	所给英文底稿	A0225-B0441	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Butchers	钢铁屠夫	暂定·官方待核	所给英文底稿	A0225-B0442	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Champions	钢铁冠军	暂定·官方待核	所给英文底稿	A0225-B0444	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Crusaders	钢铁十字军	暂定·官方待核	所给英文底稿	A0225-B0445	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Fists	钢铁之拳	暂定·官方待核	所给英文底稿	A0225-B0447	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Hawks	铁鹰	暂定·官方待核	所给英文底稿	A0225-B0451	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Hearts	铁心	暂定·官方待核	所给英文底稿	A0225-B0452	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Hounds	钢铁猎犬	暂定·官方待核	所给英文底稿	A0225-B0454	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Knights	钢铁骑士	暂定·官方待核	所给英文底稿	A0225-B0456	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Lords	钢铁领主	暂定·官方待核	所给英文底稿	A0225-B0458	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Scepters	钢铁权杖	暂定·官方待核	所给英文底稿	A0225-B0461	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Shield	铁盾	暂定·官方待核	所给英文底稿	A0225-B0463	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Skulls	钢铁颅骨	暂定·官方待核	所给英文底稿	A0225-B0464	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Talons	铁爪	暂定·官方待核	所给英文底稿	A0241-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Templars	钢铁圣堂	暂定·官方待核	所给英文底稿	A0225-B0469	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Wolves	铁狼	暂定·官方待核	所给英文底稿	A0225-B0470	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jade Dragons	玉龙	暂定·官方待核	所给英文底稿	A0225-B0471	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jade Paladins	翡翠圣骑士	暂定·官方待核	所给英文底稿	A0225-B0473	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jade Scorpions	玉蝎	暂定·官方待核	所给英文底稿	A0225-B0475	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights Obstinate	顽固骑士	暂定·官方待核	所给英文底稿	A0225-B0478	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of Abhorrence	憎恶骑士	暂定·官方待核	所给英文底稿	A0225-B0480	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of Doom	末日骑士	暂定·官方待核	所给英文底稿	A0225-B0483	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of Dorn	多恩骑士	暂定·官方待核	所给英文底稿	A0225-B0485	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of Eternity	永恒骑士	暂定·官方待核	所给英文底稿	A0225-B0487	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of Gryphonne	格里芬骑士	暂定·官方待核	所给英文底稿	A0225-B0488	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of Mhorwen	莫尔文骑士	暂定·官方待核	所给英文底稿	A0225-B0489	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of the Crimson Order	深红骑士团骑士	暂定·官方待核	所给英文底稿	A0225-B0495	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights of the Raven	渡鸦骑士	暂定·官方待核	所给英文底稿	A0225-B0497	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights Ophidian	巨蟒骑士	暂定·官方待核	所给英文底稿	A0225-B0503	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights Sanguine	圣血骑士	暂定·官方待核	所给英文底稿	A0225-B0505	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights Unyielding	不屈骑士	暂定·官方待核	所给英文底稿	A0241-B0021	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Legion of Night	午夜军团	暂定·官方待核	所给英文底稿	A0225-B0510	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Legion of the Damned	诅咒军团	暂定·官方待核	所给英文底稿	A0225-B0512	核心术语表未列；按主审决定沿用较早现稿诅咒军团，咒缚军团作为可能异译待核。
Liberators	解放者	暂定·官方待核	所给英文底稿	A0225-B0515	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lion Warriors	雄狮勇士	暂定·官方待核	所给英文底稿	A0225-B0516	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lions Azure	蔚蓝雄狮	暂定·官方待核	所给英文底稿	A0225-B0517	本范围对照英文后沿用或修订；未查得官方对应，暂定。
