英文标准词	采用中文	译名状态	依据	定位	编辑说明
Mogadon Neophyte Cavalcade	莫加东新信徒骑行队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0505	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Ostveer Remainder	奥斯特维尔残余	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0507	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Turingsbane Data Recovery Squadron	图灵克星数据恢复中队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0509	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Domastren Juvesect	多玛斯特伦少年教团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0511	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Siltid River Patrol	希尔提德河流巡逻队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0513	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Symphall District Enigmas	辛法尔区谜团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0515	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
The Thirsting Wyrm	渴龙	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0517	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Floraquarian Sect	植物守护者教派	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0520	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Electros Undercrawlers	埃莱克特罗斯下层爬行者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0522	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Djodrolev Ever-faithful	乔卓列夫永忠者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0524	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Immortalis Spireguard	不朽尖塔卫队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0526	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Rejuvenis Youthstealers	焕新青春窃取者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0528	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
The Ageless Wyrm	不老之龙	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0530	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Catacean Sappers	卡塔西安工兵	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0532	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Trenchcrawlers	战壕爬行者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0534	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Biosantic Aberrants	拜奥桑蒂克畸变体	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0536	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Glatchian Grandchilder	格拉奇安后裔	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0539	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Magentine Stainclaws	品红污爪	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0541	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Dubchec Cleanser Corps	杜布切克清除者部队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0543	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Industrial Enclave 15/BZ	工业飞地15/BZ	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0545	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Van Gollick Tarmacadians	范·戈利克·塔马卡迪安	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0547	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Fotwall Infiltrators	弗特沃渗透者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0549	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Dust-dock Scour Detail	尘坞扫荡分队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0551	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Macroyard Worker Detail 742	宏场工人分队742	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0553	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Hekatorian Burnskins	赫卡托利安燃皮	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0556	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Colossid Caldera-Crawlers	科洛西德火山口爬行者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0558	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Phaestos Mountaineers	费斯托斯登山者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0560	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Spawn of Mother Magma	岩浆母亲的子嗣	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0562	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Aphotic Blade	无光之刃	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0566	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Shrieking Masquerade	尖啸假面	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0568	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Ashen Dead	灰烬亡者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0570	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Hounds of Abaddon	阿巴顿的猎犬	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0574	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Lord Kadros' Champions	卡德罗领主的冠军勇士	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0576	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Drakkoth's Destroyers	德拉科斯的毁灭者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0578	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Skull-eaters	吞颅者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0580	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Bringers of Decay	腐朽使者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0582	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Crimson Hurricane	深红飓风	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0584	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Thaskor's Chosen	萨斯科亲选	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0586	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Sons of the Cyclops	独眼巨人之子	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0588	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Heralds of the Inevitable End	必然终局先驱	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0590	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Sixth Rapture	第六狂喜	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0594	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Ironspines	铁脊	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0596	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Oathed	誓言者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0598	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Unworthy Inheritors	不配继承者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0600	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Warmaster's Blades	战帅之刃	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0602	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Dolorous Strain	哀恸菌株	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0617	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Dhorngar's Goredrinkers	霍恩加尔的饮血者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0622	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Crushers of Bone	碎骨者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0624	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Pistonhand's Daemoniforge	活塞之手的恶魔熔炉	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0626	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Xenash Capensis' Rubric Phalanx	克萨纳什·卡彭西斯的红字方阵	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0629	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Masters of Magnus' Will	马格努斯意志之主	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0633	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Scions of the Great Architect	伟大建筑师之裔	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0635	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Anathraxis Warhost	阿纳瑟拉斯大军	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0638	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Pitiless	无情者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0640	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Hammers Relentless	无情铁锤	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0642	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Siege-masters Olympian	奥林匹亚攻城大师	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0644	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Holy Sons of Lorgar	珞珈的神圣之子	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0647	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Runic Blazon	符文纹章	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0649	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Devout Horde	虔诚大军	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0651	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
20th Alpharians	第20阿尔法	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0656	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Armoured Serpents	装甲巨蛇	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0658	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Blades of Savasdus	萨瓦斯都之刃	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0661	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Bleak Claw	荒凉之爪	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0663	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Vreanus' Killers	弗瑞安努斯杀手	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0665	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Lashdrum Monarchs	鞭鼓君主	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0668	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Villsid Skinsmen	维尔西德剥皮者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0670	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Luscious Few	绚丽密会	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0672	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Jackalan Echoes	豺狼回响	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0675	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Umidia's Call	乌米迪亚之召	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0677	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Spectral Curse	幽魂诅咒	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0679	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Nihilant Banes	虚无之祸	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0682	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Eradicatus Corps	根除军团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0684	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Seers of Alltome	全书先知	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0687	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Gilded Manifestans	镀金显现	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0689	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Excorias Elite	剥皮精英	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0691	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Daemonbind's Onslaught	束缚恶魔的猛攻	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0694	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Triad of Gore	血腥三位一体	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0696	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Drakes of Savage Roost	蛮栖之龙	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0698	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Machnorian VI	马奇诺里安第六团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0703	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Vostokh 13th Heavy Infantry	沃斯托克第 13 重步兵团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0705	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Pallisane Idolators	帕利桑圣像崇拜者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0707	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Jenen Ironclads	耶拿铁甲	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0709	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Feresk Truthsayers	弗瑞斯克真言者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0711	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Antivigil Bloodcorps	反警戒鲜血军团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0713	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Eightfold Blessed	八重祝福	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0720	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Cadian 666th	卡迪亚第 666 团	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0722	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Sons of the Silver King	银王之子	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0726	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Children of the Blessed Light	祝福圣光之子	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0728	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Touched	受触者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0730	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Cruel Blades	残忍之刃	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0739	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Harnak's Gauntlet	哈纳克的臂铠	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0741	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Feet of Khorne's Ire	恐虐之怒之足	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0743	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Steeltalons	钢爪	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0745	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Red Doom	红色末日	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0747	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Scarlet Manifestation	猩红显现	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0749	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Brazen Shield	黄铜之盾	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0751	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Ulxor's Thunder	乌尔克斯之雷	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0753	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Furnance-maws	熔炉巨口	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0755	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Vishy's Last Cavalcade	维西的最后车队	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0758	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Slathslayer's Merciless Sistren	斯拉斯猎杀者的无情姐妹	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0760	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Gluggatch's Obseons	格拉加奇的隐秘者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0762	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Helmynch Psyrens	赫尔明奇灵能者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0764	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Ritual Scorch	灼烧仪式	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0767	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Flickering Fires	闪烁火焰	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0769	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Twisten Helicas	扭曲螺旋	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0771	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Caspering Choir	卡斯珀林唱诗班	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0773	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Brimstone Purgers	硫磺净化者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0775	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Vernastia's Gifted	维尔纳斯蒂亚的受赐者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0777	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Olghott's Gifted	奥尔戈特的受赐者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0780	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Sepsikh Choir	塞普西克唱诗班	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0782	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Mortwald Tallymen	莫特瓦德记录员	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0784	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Bilegut Guard	胆肠守卫	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0786	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Vomitous Deluge	呕吐洪水	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0788	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Hollowed	空心者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0790	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Foulgyre's Pretties	弗尔盖尔美人	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0792	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Dark Bargain	黑暗交易	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0795	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Rust Incarnate	铁锈化身	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0797	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Stalker on the Horizon	地平线追猎者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0799	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Saim-Hann Eldar & Wraith Constructs	塞姆罕灵族&幽冥构造体	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0808	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
The Altered	变化者	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0811	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Cult of Unending Pain	无尽痛苦教派	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0817	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Cult of the Obsidian Rose	黑曜玫瑰教派	暂定·官方待核	英文底稿；经逐条精校的参战序列	A0834-B0819	队名与编制数量分列；沿现稿或依词义纠正，不宣称官方译名。
Hearthlack	赫斯拉克	暂定·官方待核	英文底稿	篇0834	绕行的小行星，原缺炉误译。
Synod Vigilant	警戒宗教会议	暂定·官方待核	英文底稿	篇0834	国教会掌控的指挥机构。
Thort Ascendancy	索尔特霸权	暂定·官方待核	英文底稿	篇0834	警戒星贵族商业联盟。
Corpse-King Rat	尸王之鼠	暂定·官方待核	英文底稿	篇0834	沿现稿帮派首领称呼。
Black Iconoclasts	黑色破信者	暂定·官方待核	英文底稿	篇0834	审判官麾下精锐，沿现稿。
Corinn Hrethnar	柯琳·赫雷瑟娜	暂定·官方待核	英文底稿	篇0834	鲜血玫瑰大修女；Hrethnarr同人异拼。
Crusade of Mina’s Consecration	米娜祝圣远征	暂定·官方待核	英文底稿	篇0834	consecration为祝圣。
Orgalnafor Massacre	奥尔加纳弗大屠杀	暂定·官方待核	英文底稿	篇0834	沿现稿事件专名。
brood cycle	族裔循环编组	暂定·官方待核	英文底稿	篇0834	基因窃取者参战序列编制名，与分教派和利爪分队不同。
claw	利爪分队	暂定·官方待核	英文底稿	篇0834	基因窃取者编制，不同欧克战帮或身体爪。
sub-sect	分教派	暂定·官方待核	英文底稿	篇0834	基因窃取者组织层级。
Morkanaut	摩克机甲	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09第30页；GW10第29页；篇0834	完整单位名直接对应，官方革字保留。
Gargantuan Squiggoth	强巨史古革巨兽	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09第30页；GW10第29页；篇0834	完整单位名直接对应，官方革字保留。
Szerhan Nethar	施尔汉·内塔尔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	沿首次现稿统一后段瑟汉·内斯塔。
Nethar the Chainflayer	锁链剥皮者内塔尔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	原链锯剥皮者误增锯。
Grakiloid Narrow / Grakiliod Narrow	格拉基罗德狭道	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	原稿异拼同一太空通道，不按海上水道地形强译海峡。
Battle of the Narrow	狭道之战	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	沿地形统一；原海峡之战。
Sanctus Entente	神圣协约	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	审判官联盟，原首处圣洁协约与后文不一。
Septagrammaton Sanguis	七芒星圣血	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	七名审判官组成的另一个联盟。
Urbanosprawl Alpha	阿尔法城市扩区	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	urbanosprawl描述都市蔓延区，不整体当音译人名。
Pyroxis Plaza	派罗克西斯广场	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	专名，原罗盘误套pyxis词义。
Vectorum District	维克托鲁姆区	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	地区专名，原交通区缺直接词义根据。
Fortis Maniple	福蒂斯支队	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	支队专名，与普通精锐修饰分开。
Officio Militarum	军事局	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	本处帝国军事机关，区别Departmento Munitorum军务部，职能细节待核。
Logis-Maximus	最高逻辑士	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	非大小意义最大逻辑士。
Phrengestus Kane	普伦格斯图斯·凯恩	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	沿现稿人名。
Horaxil S'Taeffan Drentor LI	霍拉希尔·斯·泰凡·德伦托尔五十一世	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	LI为序数51，原译李；后文简称德伦托尔。
Thunderlord Lyxades	雷霆领主莱克塞德	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	战将级泰坦名，沿现稿。
Cerulean Stride	天蓝阔步	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	掠夺者级泰坦名，沿现稿。
Jogozh	乔戈日	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	掠夺者级泰坦名，沿现稿。
Quirin Prisca	奎林·普里斯卡	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	女性海军领主上将，先失踪后揭露被俘融合设备。
Rowlan Abery Wolston XIV	罗兰·阿伯里·沃尔斯顿十四世	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	沿现稿人名。
Alibet Ayaneva	阿里贝特·阿亚内瓦	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	堡主领主人名。
Kalendela Tol	卡伦德拉·托尔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	指挥官人名，沿现稿。
Badron Aqhat	巴德伦·阿克哈特	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	连长人名，沿现稿。
Julianis Mikon	朱利安尼斯·米肯	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	虚空三叉戟连长，统一朱莉安尼斯异译。
Miloni Takta	米洛尼·塔克塔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	墓地雄鹰连长。
Dogodis Eg'oi	多戈迪斯·埃·戈伊	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	风连长人名，沿现稿。
Arven Nahrdeth	阿尔文·纳尔戴斯	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	圣约守卫者大师，非审判庭导师。
Fulvian	弗尔维安	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	美杜莎之子连长。
Yozelin Tabat	约泽林·塔巴特	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	银色百合修会大修女。
Kessola Amael	凯索拉·阿梅尔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	深红圣杯修会大修女。
Yelgaratir	叶尔加拉蒂尔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	海军上将。
Borqil	博尔奇尔	暂定·官方待核	英文底稿；经逐段通读与核心比对	篇0835	海军少将。
