英文标准词	采用中文	译名状态	依据	定位	编辑说明
Mazos Dhule	马佐斯·杜勒	暂定·官方待核	所给英文底稿	A0423-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vaylund Cal	维兰德·卡尔	暂定·官方待核	所给英文底稿	A0423-B0005	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Diederik	迪德里克	暂定·官方待核	所给英文底稿	A0424-B0021	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kastigan Ulok	卡斯蒂甘·乌洛克	暂定·官方待核	所给英文底稿	A0424-B0026	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Venbrass	文布拉斯	暂定·官方待核	所给英文底稿	A0424-B0028	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vilgus Darrak	维尔格斯·达拉克	暂定·官方待核	所给英文底稿	A0424-B0029	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bassan Terak	巴桑·特拉克	暂定·官方待核	所给英文底稿	A0424-B0036	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daarmos	达尔莫斯	暂定·官方待核	所给英文底稿	A0424-B0038	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gdolkin	格多尔金	暂定·官方待核	所给英文底稿	A0424-B0042	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Graevaar	格雷瓦尔	暂定·官方待核	所给英文底稿	A0424-B0043	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Grolvoch	格罗尔沃奇	暂定·官方待核	所给英文底稿	A0424-B0044	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hervel Khatir	赫维尔·克哈提尔	暂定·官方待核	所给英文底稿	A0424-B0045	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jorgirr Shidd	乔吉尔·希德	暂定·官方待核	所给英文底稿	A0424-B0046	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jurkim Bohr	朱尔奇姆·波尔	暂定·官方待核	所给英文底稿	A0424-B0047	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Karrdas	卡尔达斯	暂定·官方待核	所给英文底稿	A0424-B0050	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kristos	克里斯托斯	暂定·官方待核	所给英文底稿	A0424-B0051	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Marrus	马鲁斯	暂定·官方待核	所给英文底稿	A0424-B0053	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Menestus	梅内斯图斯	暂定·官方待核	所给英文底稿	A0424-B0054	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Paullian Blantar	保利安·布兰塔尔	暂定·官方待核	所给英文底稿	A0424-B0057	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rathkugan	拉斯库甘	暂定·官方待核	所给英文底稿	A0424-B0058	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sarlock	萨洛克	暂定·官方待核	所给英文底稿	A0424-B0059	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Setol Sollex	赛托尔·索勒斯	暂定·官方待核	所给英文底稿	A0424-B0060	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shulgaar	舒尔加尔	暂定·官方待核	所给英文底稿	A0424-B0062	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Verrox	维罗克斯	暂定·官方待核	所给英文底稿	A0424-B0063	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Morlock	莫洛克	暂定·官方待核	所给英文底稿	A0425-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Medusan Immortal	美杜莎不朽者	暂定·官方待核	所给英文底稿	A0426-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Battle of Calth	考斯之战	暂定·官方待核	所给英文底稿	A0428-B0095	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Great Scouring	大清洗	暂定·官方待核	所给英文底稿	A0428-B0107	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Duel on Eskrador	埃斯卡多决斗	暂定·官方待核	所给英文底稿	A0428-B0115	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Iron Cage	铁笼	暂定·官方待核	所给英文底稿	A0428-B0121	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Thessala	色萨拉	暂定·官方待核	所给英文底稿	A0428-B0130	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Centurion Warsuits	百夫长战甲	暂定·官方待核	所给英文底稿	A0428-B0295	与Centurion Warsuit单数统一。
Lexicania	编修员	暂定·官方待核	所给英文底稿	A0428-B0318	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Acolyta	侍僧	暂定·官方待核	所给英文底稿	A0428-B0319	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Chaplains	教士	暂定·官方待核	所给英文底稿	A0428-B0326	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Judiciars	裁决者	暂定·官方待核	所给英文底稿	A0428-B0327	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Demetrian Titus	德米特里安·泰图斯	暂定·官方待核	所给英文底稿	A0428-B0349	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mikael Fabian	米凯尔·法比安	暂定·官方待核	所给英文底稿	A0428-B0363	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Torius	托瑞斯	暂定·官方待核	所给英文底稿	A0428-B0367	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Garus	加鲁斯	暂定·官方待核	所给英文底稿	A0428-B0373	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Phelian	费利安	暂定·官方待核	所给英文底稿	A0428-B0391	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gerad Ixion	格拉德·伊克西翁	暂定·官方待核	所给英文底稿	A0428-B0419	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Chief Victualler	首席补给官	暂定·官方待核	所给英文底稿	A0428-B0420	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hellios	赫利奥斯	暂定·官方待核	所给英文底稿	A0428-B0433	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sinon	西农	暂定·官方待核	所给英文底稿	A0428-B0445	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Antilochus	安提罗科斯	暂定·官方待核	所给英文底稿	A0428-B0457	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ultramarines Honour Company	极限战士荣誉连队	暂定·官方待核	所给英文底稿	A0428-B0475	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Fulminata	雷霆	暂定·官方待核	所给英文底稿	A0428-B0480	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Armour of Antilochus	安提洛克斯战甲	官方词根参考·装备全称待核	GW-09第32页 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf	1387	GW09第32页中文完整单位名身穿安提洛克斯战甲的马涅乌斯·卡尔加证实装备词根；旧英版无同一完整条目。
Banner of Macragge	马库拉格之旗	暂定·官方待核	所给英文底稿	A0428-B0499	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gauntlets of Ultramar	奥特拉玛之拳	暂定·官方待核	所给英文底稿	A0428-B0500	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Macragge's Honour	马库拉格之耀号	暂定·官方待核	所给英文底稿	A0428-B0504	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Laurels of Victory	胜利桂冠号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Lysimachus Cestus	里斯马卡斯·赛斯图斯	暂定·官方待核	所给英文底稿	A0428-B0516	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lucretius Corvo	卢克莱修斯·科沃	暂定·官方待核	所给英文底稿	A0428-B0520	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ptolemy	托勒密	暂定·官方待核	所给英文底稿	A0428-B0522	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lazlo Tiberius	拉兹洛·提比略	暂定·官方待核	所给英文底稿	A0690-B0028	沿现稿海军军官。
Vaniel	梵尼尔	暂定·官方待核	所给英文底稿	A0428-B0542	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Saul Invictus	索尔·英维克图斯	暂定·官方待核	所给英文底稿	A0428-B0546	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Severus	西弗勒斯	暂定·官方待核	所给英文底稿	A0428-B0548	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cassian	卡西安	暂定·官方待核	所给英文底稿	A0428-B0562	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Altarion	奥塔里安	暂定·官方待核	所给英文底稿	A0428-B0565	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kastor	卡斯托	暂定·官方待核	所给英文底稿	A0428-B0569	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Pasanius Lysane	帕撒尼乌斯·莱萨尼	暂定·官方待核	所给英文底稿	A0428-B0575	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tyrannic War Veterans	泰伦战争老兵	暂定·官方待核	所给英文底稿	A0428-B0578	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ultramarines Honour Guard	极限战士荣誉卫队	暂定·官方待核	所给英文底稿	A0428-B0579	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Realm of Ultramar	奥特拉玛领地	暂定·官方待核	所给英文底稿	A0429-B0006	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Macragge System	马库拉格星系	暂定·官方待核	所给英文底稿	A0429-B0044	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nova Thulium	新铥	暂定·官方待核	所给英文底稿	A0429-B0049	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Konor System	康诺星系	暂定·官方待核	所给英文底稿	A0429-B0052	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vanitor	瓦尼托尔	暂定·官方待核	所给英文底稿	A0429-B0056	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drenthal	德伦塔尔	暂定·官方待核	所给英文底稿	A0429-B0057	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Loebos	洛博斯	暂定·官方待核	所给英文底稿	A0429-B0058	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nethamus	内瑟姆斯	暂定·官方待核	所给英文底稿	A0429-B0059	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Astaramis	阿斯塔拉米斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Veridian System	维里迪亚星系	暂定·官方待核	所给英文底稿	A0429-B0061	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ravishol	拉维绍尔	暂定·官方待核	所给英文底稿	A0429-B0065	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lamane	拉曼	暂定·官方待核	所给英文底稿	A0429-B0066	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ischara	伊斯卡拉	暂定·官方待核	所给英文底稿	A0429-B0067	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Masali System	马萨里星系	暂定·官方待核	所给英文底稿	A0429-B0069	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eucladus	欧克拉德斯	暂定·官方待核	所给英文底稿	A0429-B0075	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talasa System	塔拉萨星系	暂定·官方待核	所给英文底稿	A0429-B0077	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Danarch	丹那奇	暂定·官方待核	所给英文底稿	A0429-B0080	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Falan's Reach	法兰疆域	暂定·官方待核	所给英文底稿	A0429-B0081	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talasa Tertius	塔拉萨三号	暂定·官方待核	所给英文底稿	A0429-B0082	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talasa Secundus	塔拉萨二号	暂定·官方待核	所给英文底稿	A0429-B0084	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Uldregor	乌尔德戈尔	暂定·官方待核	所给英文底稿	A0429-B0085	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl System	德罗尔星系	暂定·官方待核	所给英文底稿	A0429-B0086	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl Magna	大德罗尔	暂定·官方待核	所给英文底稿	A0429-B0087	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl Secundus	德罗尔二号	暂定·官方待核	所给英文底稿	A0429-B0088	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ganymedus	伽倪墨得斯	暂定·官方待核	所给英文底稿	A0429-B0089	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Atoli	阿托利	暂定·官方待核	所给英文底稿	A0429-B0090	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dumar	杜马尔	暂定·官方待核	所给英文底稿	A0429-B0091	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Parmenio System	帕尔梅尼奥星系	暂定·官方待核	所给英文底稿	A0429-B0092	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Iax System	艾克斯星系	暂定·官方待核	所给英文底稿	A0429-B0095	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tuesen System	图森星系	暂定·官方待核	所给英文底稿	A0429-B0096	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alveiro	阿尔维罗	暂定·官方待核	所给英文底稿	A0429-B0098	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Andermung	安德蒙	暂定·官方待核	所给英文底稿	A0429-B0099	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Callimachus	卡利马科斯	暂定·官方待核	所给英文底稿	A0429-B0101	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Circe	喀耳刻	暂定·官方待核	所给英文底稿	A0429-B0102	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl	德罗尔	暂定·官方待核	所给英文底稿	A0429-B0103	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Howsbridge	豪斯布里奇	暂定·官方待核	所给英文底稿	A0429-B0105	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Longhallow	长圣星	暂定·官方待核	所给英文底稿	A0429-B0107	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mortendar	莫滕达尔	暂定·官方待核	所给英文底稿	A0429-B0108	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Occluda	奥克鲁达	暂定·官方待核	所给英文底稿	A0429-B0109	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Odyssean	奥德赛	暂定·官方待核	所给英文底稿	A0429-B0110	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Protos	普鲁托斯	暂定·官方待核	所给英文底稿	A0429-B0112	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sanctoria	桑托利亚	暂定·官方待核	所给英文底稿	A0429-B0114	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talassar	塔拉萨	暂定·官方待核	所给英文底稿	A0429-B0115	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tarvan	塔文	暂定·官方待核	所给英文底稿	A0429-B0116	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vespator	维斯帕托	暂定·官方待核	所给英文底稿	A0429-B0117	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Armatura	阿玛图拉	暂定·官方待核	所给英文底稿	篇0784	沿现稿统一，未核官方译名；同形舰级不混用。
Corum's Landing	科勒姆登陆地	暂定·官方待核	所给英文底稿	A0429-B0123	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ereth Five	埃雷斯五号	暂定·官方待核	所给英文底稿	A0429-B0124	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jursa	尤尔萨	暂定·官方待核	所给英文底稿	A0429-B0125	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kallas	卡拉斯	暂定·官方待核	所给英文底稿	A0429-B0126	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Latona	拉托那	暂定·官方待核	所给英文底稿	A0429-B0127	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Magniat	马格尼亚特	暂定·官方待核	所给英文底稿	A0429-B0128	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Octavia	奥克塔维亚	暂定·官方待核	所给英文底稿	A0429-B0130	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Percepton Primus	洞察主星	暂定·官方待核	所给英文底稿	A0429-B0131	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Quilkhama	奎尔卡马	暂定·官方待核	所给英文底稿	A0429-B0132	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Saramanth	萨拉玛斯	暂定·官方待核	所给英文底稿	A0429-B0133	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tycor	泰科尔	暂定·官方待核	所给英文底稿	A0429-B0135	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Ultramar	奥特拉玛之主	暂定·官方待核	所给英文底稿	A0429-B0191	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tetrarch of Andermung	安德蒙四方领主	暂定·官方待核	所给英文底稿	A0429-B0197	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tetrarch of Protos	普鲁托斯四方领主	暂定·官方待核	所给英文底稿	A0429-B0199	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tetrarch of Vespator	维斯帕托四方领主	暂定·官方待核	所给英文底稿	A0429-B0201	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shield Chapters of Ultramar	奥特拉玛之盾战团	暂定·官方待核	所给英文底稿	A0429-B0217	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Decon	德康	暂定·官方待核	所给英文底稿	A0430-B0010	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Agnathio	阿格纳西奥	暂定·官方待核	所给英文底稿	A0430-B0012	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Balthus Dardanus	巴尔蒂斯·达尔达纽斯	暂定·官方待核	所给英文底稿	A0430-B0014	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cominus	科米努斯	暂定·官方待核	所给英文底稿	A0433-B0008	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daelus	戴勒斯	暂定·官方待核	所给英文底稿	A0433-B0009	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Troncus	特隆库斯	暂定·官方待核	所给英文底稿	A0433-B0010	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cadmus	卡德摩斯	暂定·官方待核	所给英文底稿	A0433-B0011	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tullio	图利奥	暂定·官方待核	所给英文底稿	A0433-B0012	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Austen	奥斯汀	暂定·官方待核	所给英文底稿	A0433-B0013	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ixen	艾克森	暂定·官方待核	所给英文底稿	A0433-B0014	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Diamedes	迪亚梅德斯	暂定·官方待核	所给英文底稿	A0433-B0015	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Yansar	扬萨尔	暂定·官方待核	所给英文底稿	A0433-B0016	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gathein	加泰因	暂定·官方待核	所给英文底稿	A0433-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Victrix Honour Guard	常胜荣誉卫队	暂定·官方待核	所给英文底稿	A0434-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lethro Ados	莱斯罗·阿多斯	暂定·官方待核	所给英文底稿	A0434-B0021	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nemus Adranus	尼穆斯·阿德兰努斯	暂定·官方待核	所给英文底稿	A0434-B0022	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dibus	狄巴斯	暂定·官方待核	所给英文底稿	A0434-B0023	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Trismerus Gerorian	特瑞斯墨斯·杰罗里安	暂定·官方待核	所给英文底稿	A0434-B0024	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Macullus	马库卢斯	暂定·官方待核	所给英文底稿	A0434-B0025	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Issoros Praernon	伊索罗斯·普瑞尔农	暂定·官方待核	所给英文底稿	A0434-B0026	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Morvio Tarilis	莫维奥·塔瑞利斯	暂定·官方待核	所给英文底稿	A0434-B0027	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tierinus	蒂耶努斯	暂定·官方待核	所给英文底稿	A0434-B0028	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Invictarii Centurion	常胜军百夫长	暂定·官方待核	所给英文底稿	A0435-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ultramarines Invictarii	极限战士常胜军	暂定·官方待核	所给英文底稿	A0435-B0013	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drakus Gorod	德拉克斯·戈罗德	暂定·官方待核	所给英文底稿	A0435-B0020	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Maglios	马格洛斯	暂定·官方待核	所给英文底稿	A0435-B0022	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tacitun Ullitor	塔西顿·尤利托	暂定·官方待核	所给英文底稿	A0435-B0024	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Fulmentarus Squad	辉脊小队	暂定·官方待核	所给英文底稿	A0436-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tyrannic War Veteran	泰伦战争老兵	暂定·官方待核	所给英文底稿	A0440-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Combat Doctrine	作战理论	暂定·官方待核	所给英文底稿	A0440-B0016	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nemesis Destroyer	复仇女神毁灭者	暂定·官方待核	所给英文底稿	A0441-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Divine Splendour	神圣壮丽号	暂定·官方待核	所给英文底稿	A0443-B0062	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
