英文标准词	采用中文	译名状态	依据	定位	编辑说明
Chris Colston	克里斯·科尔斯顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jim Butler	吉姆·巴特勒	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Matt White	马特·怀特	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mark Saunders	马克·桑德斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Nick Davies	尼克·戴维斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Simon Burton	西蒙·伯顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Andy Banks	安迪·班克斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Steve Averill	史蒂夫·阿维里尔	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Andy Bacon	安迪·培根	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Owen Crisp	欧文·克里斯普	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Anthony Bath	安东尼·巴斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Robin Dews	罗宾·德斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Tom Kirby	汤姆·柯比	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
John Stallard	约翰·斯托拉德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Gordon Davidson	戈登·戴维森	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Adrian Wood	阿德里安·伍德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Pete Haines	皮特·海恩斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jim Cash	吉姆·卡什	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Fred Reed	弗雷德·里德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Tuomas Pirinen	图马斯·皮里宁	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Ben Marlow	本·马洛	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Tim Huckleberry	蒂姆·哈克贝利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jeremy Vetock	杰里米·维托克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Ted Williams	泰德·威廉姆斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Gathering Storm	风云际会	暂定·官方待核	所给英文底稿与全书统一决定	篇1115、1116	沿本稿书名；事件同名。
War Zone Damocles	达摩克利斯战区	暂定·官方待核	所给英文底稿与全书统一决定	篇1115	战役书名。
War Zone Fenris	芬里斯战区	暂定·官方待核	所给英文底稿与全书统一决定	篇1115	战役书名。
A Galaxy of War	战争银河	暂定·官方待核	所给英文底稿与全书统一决定	篇1115	第七版套书分册名。
Assault Phase	突击阶段	暂定·官方待核	所给英文底稿与全书统一决定	篇1114	旧版阶段；区别 Charge Phase 与 Fight Phase。
Open Play	开放式游戏	暂定·官方待核	所给英文底稿与全书统一决定	篇1116	玩法暂名。
Narrative Play	叙事游戏	暂定·官方待核	所给英文底稿与全书统一决定	篇1116	玩法暂名。
Matched Play	均衡对战	暂定·官方待核	所给英文底稿与全书统一决定	篇1116	依据双方军队平衡的规则功能，修正配对游戏。
Battle-Forged Armies	战斗编制军队	暂定·官方待核	所给英文底稿与全书统一决定	篇1116	旧版编制规则暂名，原战斗铸造军队。
Power Ratings	战力评级	暂定·官方待核	所给英文底稿与全书统一决定	篇1116	旧版模型战力指标；不是力量属性。
Chapter Approved	战团批准	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	沿稿出版系列和规则名，非一般组织批准。
Age of Witches	巫师时代	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	沿现稿历史时代名。
Battle Ready	战斗就绪	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	模型涂装标准暂名。
Clash of Patrols	巡逻交锋	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	战斗巡逻任务暂名。
Archeotech Recovery	回收远古科技	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	战斗巡逻任务暂名，修正考古科技恢复。
Forward Outpost	前沿哨站	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	战斗巡逻任务暂名。
Scorched Earth	焦土	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	战斗巡逻任务暂名。
Sweeping Raid	扫荡突袭	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	战斗巡逻任务暂名。
Display of Might	武力展示	暂定·官方待核	所给英文底稿与全书统一决定	篇1117	战斗巡逻任务暂名。
Fight phase	近战阶段	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第3页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Stratagems	计谋	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第41页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Command Points	指挥点数	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第11、41页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Wounds (characteristic)	耐伤	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第38页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Datasheets	数据表	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第38页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Strategic Reserves	战略预备队	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第43页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Warlord (army selection)	统帅	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第56页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Only War (mission)	唯有战争	官方中文参考	GW-05 中文核心规则 https://assets.warhammer-community.com/warhammer40000_core%26key_corerules_chn_24.09-czgt3rq37v.pdf	GW-05 第59页	中文核心规则直接用语；具体术语按相关规则语境，不跨用背景专称。
Peter Jones	彼得·琼斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1118—1119	沿姓名原译或按栏目语境修正，未核官方中文。
Dok Butcha	布查医生	暂定·官方待核	所给英文底稿与全书统一决定	篇1118—1119	沿姓名原译或按栏目语境修正，未核官方中文。
Gideon Lorr	吉迪恩·洛尔	暂定·官方待核	所给英文底稿与全书统一决定	篇1118—1119	沿姓名原译或按栏目语境修正，未核官方中文。
Illuminations	插画	暂定·官方待核	所给英文底稿与全书统一决定	篇1118—1119	沿姓名原译或按栏目语境修正，未核官方中文。
Gareth Armstrong	加雷斯·阿姆斯特朗	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	有声书演播者。
Malnor	马尔诺	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	沿现稿军士名。
Torgal	托加尔	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	沿现稿军士名。
Incarnadine	血色号	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	智控军团机兵个体，非同词根战帮或型号。
Conqueror Primus	首席征服者	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	机兵编制中的称号，具体含义待核；原征服之首。
Nirallus	尼鲁卢斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	禁军姓名沿现稿。
Kalhin	卡尔欣	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	禁军姓名沿现稿。
Baloc Torvus	巴洛克·托维斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	舰队之主姓名沿现稿。
Arric Jesmetine	阿里克·杰斯梅廷	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	帝国军少校姓名沿稿。
Euchar Infantry	尤查尔步兵团	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	原稿编制称谓暂留。
Ishaq Kadeen	伊沙克·卡迪恩	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	记述者姓名沿现稿。
Absolom Cartik	阿布索洛姆·卡蒂克	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	星语者姓名沿稿。
Xi-Nu 73	锡-努73	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	技术专家名沿稿。
Carthage Cohort	迦太基大队	暂定·官方待核	所给英文底稿与全书统一决定	篇1121	智控军团编制，沿稿。
The Razing of Prospero	普罗斯佩罗的毁灭	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	合集书名沿稿。
Conservatory	文化保存院	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	文物与文化保存机构；原温室为字面误义，暂名待核。
Conservator	文物保护员	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	本小说人物职业。
Ascomanni	阿斯科曼尼	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	芬里斯部落；Ascommani 为底稿异拼。
Balt	巴尔特	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	芬里斯部落。
Hradcana	赫拉德卡纳	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	芬里斯部落。
Juvjk	炉语	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	野狼日常语言，沿稿暂名。
Wurgen	战语	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	野狼战斗语言，沿稿暂名。
Tra	特拉（第三大连）	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	主审统一：词表保留芬里斯名，正文首现解释为第三大连，后续可用第三大连。
Fyf	第五大连	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	太空野狼第五大连的本地名称。
Ulvurul Heoroth	乌弗鲁·赫欧罗斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	统一本篇重复的乌尔乌弗鲁；沿人物表原稿。
Ogvai Ogvai Helmschrot	奥格瓦伊·残盔	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	英文重复名字，沿现稿，待核。
Ohthere Wyrdmake	奥瑟瑞·命造	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	沿58篇 Othere Wyrdmake，视作同人异拼。原欧谢尔·创命者保留对照。
Navid Murza	纳维德·穆尔扎	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	人物名沿稿。
Thardia	萨迪亚	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	行星名沿稿。
Eada Haelwolf	伊达·慨狼	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	符文牧师姓名沿稿。
Fith Godsmote	菲斯·神击	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	全名沿原稿，Godsmote词根与769一致。
Ahmad Ibn Rustah	艾哈迈德·伊本·鲁斯塔	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	豪瑟尔别名，沿稿。
Rector Uwe	乌韦院长	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	学术机构职衔按语境修正；院长暂名待核。
Mira Manga	米拉·曼加	暂定·官方待核	所给英文底稿与全书统一决定	篇1122	主持人姓名依英文修正原马格纳的字母顺序，未核官方中文。
Palatine Aquila	帝国天鹰	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	沿529 Palatine Aquilla同一徽记异拼。
Proxima	普罗西马	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	本书人物称号中的地名暂译。
Narvo Quin	纳尔沃·奎因	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Kasperos Telmar	卡斯佩罗斯·泰尔马	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Grythan Thorn	格里坦·索恩	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Galconda Pyke	加尔孔达·派克	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Herodotus Frazer	希罗多德·弗雷泽	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Archite Palatines	亚基特王庭军	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	部队名沿现稿。
Pandion IV	潘迪翁四世	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Belleros Corynth	贝勒罗斯·科林斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	人物名沿现稿。
Astartes Combat Knife	阿斯塔特战斗刀	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	沿专篇标题，统一泛称战斗刀。
Aether-Shock Maul	以太震撼槌	暂定·官方待核	所给英文底稿与全书统一决定	篇1123—1130	沿专篇标题。
Combat aссessory	战斗附件	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0009	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Combat Knife	战斗刀	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0010	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Catachan Knives	卡塔昌匕首	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0011	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Chain Weapons	链锯武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0074	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Force Weapons	灵能武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0080	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Power weapons	动力武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0014	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Transonic Weapon	高频武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0016	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Breaching Augur	破障钻	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0017	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Bulkhead Shears	舱壁剪切器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0018	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Doom Lance	毁灭长枪	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0019	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Hunting Lance	猎杀矛	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0020	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Groxwhip	格罗克斯鞭	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0028	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Power Weapons	动力武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0075	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Daemon Weapons	恶魔武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0033	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Knives and Knuckles	匕首与拳套	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0038	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Runtherd Equipment	牧奴者装备	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0039	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Killsaw	杀戮锯	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0041	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Wych Weapons	巫灵武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0048	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Glimmersteel Blade	辉钢刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0049	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Klaive/Demiklaives	克莱夫刃/半克莱夫刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0050	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Djin Blade	幽灵之刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0051	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Electrocorrosive Whip	电蚀鞭	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0052	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Monomolecular Blade	单分子刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0053	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Scissorhand	剪刃手	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0054	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Husk Blade	尸骸刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0055	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Hellglaive	地狱长刀	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0056	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Flesh Gauntlet	血肉臂铠	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0057	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Mindphase Gauntlet	心灵相位臂铠	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0058	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Venom Blade	毒刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0059	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Shaimeshi Blade	沙伊梅什之刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0060	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Flensing Claw	剥皮爪	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0062	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Hyperphase Weapons	超相位武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0064	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Warscythe	战镰	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0065	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Voidblade	虚空刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0066	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Rod of Covenant	盟约之杖	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0067	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Staff of Light	明光权杖	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0068	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Close Combat Biomorphs	近战生物改造形态	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0073	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Cultist Knife	教徒匕首	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0072	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Heavy Rock Drill	重型岩石钻	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0076	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Heavy Rock Cutter	重型岩石切割器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0077	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Heavy Rock Saw	重型岩石锯	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0078	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Locus Blades	基卫之刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0079	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Toxin Injector	毒液注射器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0081	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Sanctus Bio-Dagger	圣裁者生物匕首	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0082	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Injector Goad	注射刺棒	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0083	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Neurotraumal Rod	神经创伤杖	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0084	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Tau Empire	钛帝国	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0085	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Equalizer	均衡之杖	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0086	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Honour Blade	荣誉之刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0087	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Fusion Blade	融合之刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0088	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Plasma Blade	等离子刃	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0090	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Plasma Axe	等离子斧	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0091	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Heavy Plasma Axe	重型等离子斧	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0092	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Mass Gauntlet	质量臂铠	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0093	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Mass Hammer	质量锤	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0094	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Concussion Gauntlet	震荡臂铠	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0095	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Concussion Hammer	震荡锤	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0096	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Darkstar Weapon	暗星武器	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0098	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Quicksilver Fang	水银獠牙	暂定·官方待核	所给英文底稿与全书统一决定	A1125-B0100	按已读武器分类语境沿现稿或修正；整名暂无官方核验，不因单位词根已核而标整名官译。
Jotun Pattern Dreadnought Power Fist	约顿型无畏动力拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿现稿。
Redemptor Fist	救赎者之拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿现稿。
Invictor Fist	不败者之拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿现稿。
Seismic Hammer	震地锤	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	统一本篇原震地锤/地震锤。
Brutalis Claw	残暴之爪	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	参照官方残暴无畏机甲词根；整名暂定。
Brutalis Fist	残暴之拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	参照官方残暴无畏机甲词根；整名暂定。
Bloodfist	血拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	无畏武器；纠正血泉。
Great Wolf Claw	巨狼之爪	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	武器名暂译，不等同头狼职衔。
